Offset      | Gap     | Origin                          | Size    | Uri
00012570h   | 22      | 7ff7c6cdaf90h : 7ff7c6cdaf9ah   | 10      | gmath/gmath/and_g32i
00012590h   | 22      | 7ff7c6cdafb0h : 7ff7c6cdafbch   | 12      | gmath/gmath/and_g64u
000125b0h   | 20      | 7ff7c6cdafd0h : 7ff7c6cdafdch   | 12      | gmath/gmath/and_g64i
000125d0h   | 20      | 7ff7c6cdaff0h : 7ff7c6cdb003h   | 19      | gmath/gmath/cimpl_g8u
00012600h   | 29      | 7ff7c6cdb020h : 7ff7c6cdb036h   | 22      | gmath/gmath/cimpl_g8i
00012630h   | 26      | 7ff7c6cdb050h : 7ff7c6cdb063h   | 19      | gmath/gmath/cimpl_g16u
00012660h   | 29      | 7ff7c6cdb080h : 7ff7c6cdb096h   | 22      | gmath/gmath/cimpl_g16i
00012690h   | 26      | 7ff7c6cdb0b0h : 7ff7c6cdb0bch   | 12      | gmath/gmath/cimpl_g32u
000126b0h   | 20      | 7ff7c6cdb0d0h : 7ff7c6cdb0dch   | 12      | gmath/gmath/cimpl_g32i
000126d0h   | 20      | 7ff7c6cdb0f0h : 7ff7c6cdb0ffh   | 15      | gmath/gmath/cimpl_g64u
00012b00h   | 1057    | 7ff7c6cdb520h : 7ff7c6cdb52fh   | 15      | gmath/gmath/cimpl_g64i
00012b20h   | 17      | 7ff7c6cdb540h : 7ff7c6cdb554h   | 20      | gmath/gmath/cnonimpl_g8u
00012b50h   | 28      | 7ff7c6cdb570h : 7ff7c6cdb587h   | 23      | gmath/gmath/cnonimpl_g8i
00012b80h   | 25      | 7ff7c6cdb5a0h : 7ff7c6cdb5b4h   | 20      | gmath/gmath/cnonimpl_g16u
00012bb0h   | 28      | 7ff7c6cdb5d0h : 7ff7c6cdb5e7h   | 23      | gmath/gmath/cnonimpl_g16i
00012be0h   | 25      | 7ff7c6cdb600h : 7ff7c6cdb60bh   | 11      | gmath/gmath/cnonimpl_g32u
00012c00h   | 21      | 7ff7c6cdb620h : 7ff7c6cdb62bh   | 11      | gmath/gmath/cnonimpl_g32i
00012c20h   | 21      | 7ff7c6cdb640h : 7ff7c6cdb64bh   | 11      | gmath/gmath/cnonimpl_g64u
00012c40h   | 21      | 7ff7c6cdb660h : 7ff7c6cdb66bh   | 11      | gmath/gmath/cnonimpl_g64i
00012c60h   | 21      | 7ff7c6cdb680h : 7ff7c6cdb688h   | 8       | gmath/gmath/false
00012c80h   | 24      | 7ff7c6cdb6a0h : 7ff7c6cdb6a8h   | 8       | gmath/gmath/false
00012ca0h   | 24      | 7ff7c6cdb6c0h : 7ff7c6cdb6c8h   | 8       | gmath/gmath/false
00012cc0h   | 24      | 7ff7c6cdb6e0h : 7ff7c6cdb6e8h   | 8       | gmath/gmath/false
00012ce0h   | 24      | 7ff7c6cdb700h : 7ff7c6cdb708h   | 8       | gmath/gmath/false
00012d00h   | 24      | 7ff7c6cdb720h : 7ff7c6cdb728h   | 8       | gmath/gmath/false
00012d20h   | 24      | 7ff7c6cdb740h : 7ff7c6cdb748h   | 8       | gmath/gmath/false
00012d40h   | 24      | 7ff7c6cdb760h : 7ff7c6cdb768h   | 8       | gmath/gmath/false
00012d60h   | 24      | 7ff7c6cdb780h : 7ff7c6cdb788h   | 8       | gmath/gmath/false_g8u
00012d80h   | 24      | 7ff7c6cdb7a0h : 7ff7c6cdb7a8h   | 8       | gmath/gmath/false_g8i
00012da0h   | 24      | 7ff7c6cdb7c0h : 7ff7c6cdb7c8h   | 8       | gmath/gmath/false_g16u
00012dc0h   | 24      | 7ff7c6cdb7e0h : 7ff7c6cdb7e8h   | 8       | gmath/gmath/false_g16i
00012de0h   | 24      | 7ff7c6cdb800h : 7ff7c6cdb808h   | 8       | gmath/gmath/false_g32u
00013210h   | 1064    | 7ff7c6cdbc30h : 7ff7c6cdbc38h   | 8       | gmath/gmath/false_g32i
00013230h   | 24      | 7ff7c6cdbc50h : 7ff7c6cdbc58h   | 8       | gmath/gmath/false_g64u
00013250h   | 24      | 7ff7c6cdbc70h : 7ff7c6cdbc78h   | 8       | gmath/gmath/false_g64i
00013270h   | 24      | 7ff7c6cdbc90h : 7ff7c6cdbc98h   | 8       | gmath/gmath/false_g8u
00013290h   | 24      | 7ff7c6cdbcb0h : 7ff7c6cdbcb8h   | 8       | gmath/gmath/false_g8i
000132b0h   | 24      | 7ff7c6cdbcd0h : 7ff7c6cdbcd8h   | 8       | gmath/gmath/false_g16u
000132d0h   | 24      | 7ff7c6cdbcf0h : 7ff7c6cdbcf8h   | 8       | gmath/gmath/false_g16i
000132f0h   | 24      | 7ff7c6cdbd10h : 7ff7c6cdbd18h   | 8       | gmath/gmath/false_g32u
00013310h   | 24      | 7ff7c6cdbd30h : 7ff7c6cdbd38h   | 8       | gmath/gmath/false_g32i
00013330h   | 24      | 7ff7c6cdbd50h : 7ff7c6cdbd58h   | 8       | gmath/gmath/false_g64u
00013350h   | 24      | 7ff7c6cdbd70h : 7ff7c6cdbd78h   | 8       | gmath/gmath/false_g64i
00013370h   | 24      | 7ff7c6cdbd90h : 7ff7c6cdbd9bh   | 11      | gmath/gmath/true
00013390h   | 21      | 7ff7c6cdbdb0h : 7ff7c6cdbdbbh   | 11      | gmath/gmath/true
000133b0h   | 21      | 7ff7c6cdbdd0h : 7ff7c6cdbddbh   | 11      | gmath/gmath/true
000133d0h   | 21      | 7ff7c6cdbdf0h : 7ff7c6cdbdfbh   | 11      | gmath/gmath/true
000133f0h   | 21      | 7ff7c6cdbe10h : 7ff7c6cdbe1bh   | 11      | gmath/gmath/true
00013410h   | 21      | 7ff7c6cdbe30h : 7ff7c6cdbe3bh   | 11      | gmath/gmath/true
00013430h   | 21      | 7ff7c6cdbe50h : 7ff7c6cdbe60h   | 16      | gmath/gmath/true
00013450h   | 16      | 7ff7c6cdbe70h : 7ff7c6cdbe80h   | 16      | gmath/gmath/true
00013470h   | 16      | 7ff7c6cdbe90h : 7ff7c6cdbe9bh   | 11      | gmath/gmath/true_g8u
00013490h   | 21      | 7ff7c6cdbeb0h : 7ff7c6cdbebbh   | 11      | gmath/gmath/true_g8i
000134b0h   | 21      | 7ff7c6cdbed0h : 7ff7c6cdbedbh   | 11      | gmath/gmath/true_g16u
000134d0h   | 21      | 7ff7c6cdbef0h : 7ff7c6cdbefbh   | 11      | gmath/gmath/true_g16i
000134f0h   | 21      | 7ff7c6cdbf10h : 7ff7c6cdbf1bh   | 11      | gmath/gmath/true_g32u
00013510h   | 21      | 7ff7c6cdbf30h : 7ff7c6cdbf3bh   | 11      | gmath/gmath/true_g32i
00013530h   | 21      | 7ff7c6cdbf50h : 7ff7c6cdbf60h   | 16      | gmath/gmath/true_g64u
00013550h   | 16      | 7ff7c6cdbf70h : 7ff7c6cdbf80h   | 16      | gmath/gmath/true_g64i
00013570h   | 16      | 7ff7c6cdbf90h : 7ff7c6cdbf9bh   | 11      | gmath/gmath/true_g8u
00013590h   | 21      | 7ff7c6cdbfb0h : 7ff7c6cdbfbbh   | 11      | gmath/gmath/true_g8i
000135b0h   | 21      | 7ff7c6cdbfd0h : 7ff7c6cdbfdbh   | 11      | gmath/gmath/true_g16u
000135d0h   | 21      | 7ff7c6cdbff0h : 7ff7c6cdbffbh   | 11      | gmath/gmath/true_g16i
000135f0h   | 21      | 7ff7c6cdc010h : 7ff7c6cdc01bh   | 11      | gmath/gmath/true_g32u
00013610h   | 21      | 7ff7c6cdc030h : 7ff7c6cdc03bh   | 11      | gmath/gmath/true_g32i
00013630h   | 21      | 7ff7c6cdc050h : 7ff7c6cdc060h   | 16      | gmath/gmath/true_g64u
00013650h   | 16      | 7ff7c6cdc070h : 7ff7c6cdc080h   | 16      | gmath/gmath/true_g64i
00013670h   | 16      | 7ff7c6cdc090h : 7ff7c6cdc098h   | 8       | gmath/gmath/false_g8u
00013690h   | 24      | 7ff7c6cdc0b0h : 7ff7c6cdc0b8h   | 8       | gmath/gmath/false_g8i
000136b0h   | 24      | 7ff7c6cdc0d0h : 7ff7c6cdc0d8h   | 8       | gmath/gmath/false_g16u
000136d0h   | 24      | 7ff7c6cdc0f0h : 7ff7c6cdc0f8h   | 8       | gmath/gmath/false_g16i
000136f0h   | 24      | 7ff7c6cdc110h : 7ff7c6cdc118h   | 8       | gmath/gmath/false_g32u
00013710h   | 24      | 7ff7c6cdc130h : 7ff7c6cdc138h   | 8       | gmath/gmath/false_g32i
00013730h   | 24      | 7ff7c6cdc150h : 7ff7c6cdc158h   | 8       | gmath/gmath/false_g64u
00013750h   | 24      | 7ff7c6cdc170h : 7ff7c6cdc178h   | 8       | gmath/gmath/false_g64i
00013770h   | 24      | 7ff7c6cdc190h : 7ff7c6cdc19bh   | 11      | gmath/gmath/true_g8u
00013790h   | 21      | 7ff7c6cdc1b0h : 7ff7c6cdc1bbh   | 11      | gmath/gmath/true_g8i
000137b0h   | 21      | 7ff7c6cdc1d0h : 7ff7c6cdc1dbh   | 11      | gmath/gmath/true_g16u
000137d0h   | 21      | 7ff7c6cdc1f0h : 7ff7c6cdc1fbh   | 11      | gmath/gmath/true_g16i
000137f0h   | 21      | 7ff7c6cdc210h : 7ff7c6cdc21bh   | 11      | gmath/gmath/true_g32u
00013810h   | 21      | 7ff7c6cdc230h : 7ff7c6cdc23bh   | 11      | gmath/gmath/true_g32i
00013830h   | 21      | 7ff7c6cdc250h : 7ff7c6cdc260h   | 16      | gmath/gmath/true_g64u
00013850h   | 16      | 7ff7c6cdc270h : 7ff7c6cdc280h   | 16      | gmath/gmath/true_g64i
00013870h   | 16      | 7ff7c6cdc290h : 7ff7c6cdc2a3h   | 19      | gmath/gmath/impl_g8u
00013ca0h   | 1053    | 7ff7c6cdc6c0h : 7ff7c6cdc6d6h   | 22      | gmath/gmath/impl_g8i
00013cd0h   | 26      | 7ff7c6cdc6f0h : 7ff7c6cdc703h   | 19      | gmath/gmath/impl_g16u
00013d00h   | 29      | 7ff7c6cdc720h : 7ff7c6cdc736h   | 22      | gmath/gmath/impl_g16i
00013d30h   | 26      | 7ff7c6cdc750h : 7ff7c6cdc75ch   | 12      | gmath/gmath/impl_g32u
00013d50h   | 20      | 7ff7c6cdc770h : 7ff7c6cdc77ch   | 12      | gmath/gmath/impl_g32i
00013d70h   | 20      | 7ff7c6cdc790h : 7ff7c6cdc79fh   | 15      | gmath/gmath/impl_g64u
00013d90h   | 17      | 7ff7c6cdc7b0h : 7ff7c6cdc7bfh   | 15      | gmath/gmath/impl_g64i
00013db0h   | 17      | 7ff7c6cdc7d0h : 7ff7c6cdc7e3h   | 19      | gmath/gmath/nand_g8u
00013de0h   | 29      | 7ff7c6cdc800h : 7ff7c6cdc816h   | 22      | gmath/gmath/nand_g8i
00013e10h   | 26      | 7ff7c6cdc830h : 7ff7c6cdc843h   | 19      | gmath/gmath/nand_g16u
00013e40h   | 29      | 7ff7c6cdc860h : 7ff7c6cdc876h   | 22      | gmath/gmath/nand_g16i
00013e70h   | 26      | 7ff7c6cdc890h : 7ff7c6cdc89ch   | 12      | gmath/gmath/nand_g32u
00013e90h   | 20      | 7ff7c6cdc8b0h : 7ff7c6cdc8bch   | 12      | gmath/gmath/nand_g32i
00013eb0h   | 20      | 7ff7c6cdc8d0h : 7ff7c6cdc8dfh   | 15      | gmath/gmath/nand_g64u
00013ed0h   | 17      | 7ff7c6cdc8f0h : 7ff7c6cdc8ffh   | 15      | gmath/gmath/nand_g64i
00014300h   | 1057    | 7ff7c6cdcd20h : 7ff7c6cdcd34h   | 20      | gmath/gmath/nonimpl_g8u
00014330h   | 28      | 7ff7c6cdcd50h : 7ff7c6cdcd67h   | 23      | gmath/gmath/nonimpl_g8i
00014360h   | 25      | 7ff7c6cdcd80h : 7ff7c6cdcd94h   | 20      | gmath/gmath/nonimpl_g16u
00014390h   | 28      | 7ff7c6cdcdb0h : 7ff7c6cdcdc7h   | 23      | gmath/gmath/nonimpl_g16i
000143c0h   | 25      | 7ff7c6cdcde0h : 7ff7c6cdcdebh   | 11      | gmath/gmath/nonimpl_g32u
000143e0h   | 21      | 7ff7c6cdce00h : 7ff7c6cdce0bh   | 11      | gmath/gmath/nonimpl_g32i
00014400h   | 21      | 7ff7c6cdce20h : 7ff7c6cdce2bh   | 11      | gmath/gmath/nonimpl_g64u
00014420h   | 21      | 7ff7c6cdce40h : 7ff7c6cdce4bh   | 11      | gmath/gmath/nonimpl_g64i
00014440h   | 21      | 7ff7c6cdce60h : 7ff7c6cdce73h   | 19      | gmath/gmath/nor_g8u
00014470h   | 29      | 7ff7c6cdce90h : 7ff7c6cdcea6h   | 22      | gmath/gmath/nor_g8i
000144a0h   | 26      | 7ff7c6cdcec0h : 7ff7c6cdced3h   | 19      | gmath/gmath/nor_g16u
000144d0h   | 29      | 7ff7c6cdcef0h : 7ff7c6cdcf06h   | 22      | gmath/gmath/nor_g16i
00014500h   | 26      | 7ff7c6cdcf20h : 7ff7c6cdcf2ch   | 12      | gmath/gmath/nor_g32u
00014520h   | 20      | 7ff7c6cdcf40h : 7ff7c6cdcf4ch   | 12      | gmath/gmath/nor_g32i
00014540h   | 20      | 7ff7c6cdcf60h : 7ff7c6cdcf6fh   | 15      | gmath/gmath/nor_g64u
00014970h   | 1057    | 7ff7c6cdd390h : 7ff7c6cdd39fh   | 15      | gmath/gmath/nor_g64i
00014990h   | 17      | 7ff7c6cdd3b0h : 7ff7c6cdd3beh   | 14      | gmath/gmath/not_g8u
000149b0h   | 18      | 7ff7c6cdd3d0h : 7ff7c6cdd3e0h   | 16      | gmath/gmath/not_g8i
000149d0h   | 16      | 7ff7c6cdd3f0h : 7ff7c6cdd3feh   | 14      | gmath/gmath/not_g16u
000149f0h   | 18      | 7ff7c6cdd410h : 7ff7c6cdd420h   | 16      | gmath/gmath/not_g16i
00014a10h   | 16      | 7ff7c6cdd430h : 7ff7c6cdd43ah   | 10      | gmath/gmath/not_g32u
00014a30h   | 22      | 7ff7c6cdd450h : 7ff7c6cdd45ah   | 10      | gmath/gmath/not_g32i
00014a50h   | 22      | 7ff7c6cdd470h : 7ff7c6cdd47ch   | 12      | gmath/gmath/not_g64u
00014a70h   | 20      | 7ff7c6cdd490h : 7ff7c6cdd49ch   | 12      | gmath/gmath/not_g64i
00014a90h   | 20      | 7ff7c6cdd4b0h : 7ff7c6cdd4c1h   | 17      | gmath/gmath/or_g8u
00014ac0h   | 31      | 7ff7c6cdd4e0h : 7ff7c6cdd4f4h   | 20      | gmath/gmath/or_g8i
00014af0h   | 28      | 7ff7c6cdd510h : 7ff7c6cdd521h   | 17      | gmath/gmath/or_g16u
00014b20h   | 31      | 7ff7c6cdd540h : 7ff7c6cdd554h   | 20      | gmath/gmath/or_g16i
00014b50h   | 28      | 7ff7c6cdd570h : 7ff7c6cdd57ah   | 10      | gmath/gmath/or_g32u
00014b70h   | 22      | 7ff7c6cdd590h : 7ff7c6cdd59ah   | 10      | gmath/gmath/or_g32i
00014fa0h   | 1062    | 7ff7c6cdd9c0h : 7ff7c6cdd9cch   | 12      | gmath/gmath/or_g64u
00014fc0h   | 20      | 7ff7c6cdd9e0h : 7ff7c6cdd9ech   | 12      | gmath/gmath/or_g64i
00014fe0h   | 20      | 7ff7c6cdda00h : 7ff7c6cdda09h   | 9       | gmath/gmath/left_g8u
00015000h   | 23      | 7ff7c6cdda20h : 7ff7c6cdda2ah   | 10      | gmath/gmath/left_g8i
00015020h   | 22      | 7ff7c6cdda40h : 7ff7c6cdda49h   | 9       | gmath/gmath/left_g16u
00015040h   | 23      | 7ff7c6cdda60h : 7ff7c6cdda6ah   | 10      | gmath/gmath/left_g16i
00015060h   | 22      | 7ff7c6cdda80h : 7ff7c6cdda88h   | 8       | gmath/gmath/left_g32u
00015080h   | 24      | 7ff7c6cddaa0h : 7ff7c6cddaa8h   | 8       | gmath/gmath/left_g32i
000150a0h   | 24      | 7ff7c6cddac0h : 7ff7c6cddac9h   | 9       | gmath/gmath/left_g64u
000150c0h   | 23      | 7ff7c6cddae0h : 7ff7c6cddae9h   | 9       | gmath/gmath/left_g64i
000150e0h   | 23      | 7ff7c6cddb00h : 7ff7c6cddb09h   | 9       | gmath/gmath/right_g8u
00015100h   | 23      | 7ff7c6cddb20h : 7ff7c6cddb2ah   | 10      | gmath/gmath/right_g8i
00015120h   | 22      | 7ff7c6cddb40h : 7ff7c6cddb49h   | 9       | gmath/gmath/right_g16u
00015140h   | 23      | 7ff7c6cddb60h : 7ff7c6cddb6ah   | 10      | gmath/gmath/right_g16i
00015160h   | 22      | 7ff7c6cddb80h : 7ff7c6cddb88h   | 8       | gmath/gmath/right_g32u
00015180h   | 24      | 7ff7c6cddba0h : 7ff7c6cddba8h   | 8       | gmath/gmath/right_g32i
000151a0h   | 24      | 7ff7c6cddbc0h : 7ff7c6cddbc9h   | 9       | gmath/gmath/right_g64u
000151c0h   | 23      | 7ff7c6cddbe0h : 7ff7c6cddbe9h   | 9       | gmath/gmath/right_g64i
000151e0h   | 23      | 7ff7c6cddc00h : 7ff7c6cddc0eh   | 14      | gmath/gmath/lnot_g8u
00015200h   | 18      | 7ff7c6cddc20h : 7ff7c6cddc30h   | 16      | gmath/gmath/lnot_g8i
00015220h   | 16      | 7ff7c6cddc40h : 7ff7c6cddc4eh   | 14      | gmath/gmath/lnot_g16u
00015240h   | 18      | 7ff7c6cddc60h : 7ff7c6cddc70h   | 16      | gmath/gmath/lnot_g16i
00015260h   | 16      | 7ff7c6cddc80h : 7ff7c6cddc8ah   | 10      | gmath/gmath/lnot_g32u
00015280h   | 22      | 7ff7c6cddca0h : 7ff7c6cddcaah   | 10      | gmath/gmath/lnot_g32i
000152a0h   | 22      | 7ff7c6cddcc0h : 7ff7c6cddccch   | 12      | gmath/gmath/lnot_g64u
000152c0h   | 20      | 7ff7c6cddce0h : 7ff7c6cddcech   | 12      | gmath/gmath/lnot_g64i
000152e0h   | 20      | 7ff7c6cddd00h : 7ff7c6cddd0eh   | 14      | gmath/gmath/rnot_g8u
00015300h   | 18      | 7ff7c6cddd20h : 7ff7c6cddd30h   | 16      | gmath/gmath/rnot_g8i
00015320h   | 16      | 7ff7c6cddd40h : 7ff7c6cddd4eh   | 14      | gmath/gmath/rnot_g16u
00015340h   | 18      | 7ff7c6cddd60h : 7ff7c6cddd70h   | 16      | gmath/gmath/rnot_g16i
00015360h   | 16      | 7ff7c6cddd80h : 7ff7c6cddd8ah   | 10      | gmath/gmath/rnot_g32u
00015380h   | 22      | 7ff7c6cddda0h : 7ff7c6cdddaah   | 10      | gmath/gmath/rnot_g32i
000153a0h   | 22      | 7ff7c6cdddc0h : 7ff7c6cdddcch   | 12      | gmath/gmath/rnot_g64u
000153c0h   | 20      | 7ff7c6cddde0h : 7ff7c6cdddech   | 12      | gmath/gmath/rnot_g64i
000153e0h   | 20      | 7ff7c6cdde00h : 7ff7c6cdde09h   | 9       | gmath/gmath/identity_g8u
00015400h   | 23      | 7ff7c6cdde20h : 7ff7c6cdde2ah   | 10      | gmath/gmath/identity_g8i
00015420h   | 22      | 7ff7c6cdde40h : 7ff7c6cdde49h   | 9       | gmath/gmath/identity_g16u
00015440h   | 23      | 7ff7c6cdde60h : 7ff7c6cdde6ah   | 10      | gmath/gmath/identity_g16i
00015460h   | 22      | 7ff7c6cdde80h : 7ff7c6cdde88h   | 8       | gmath/gmath/identity_g32u
00015480h   | 24      | 7ff7c6cddea0h : 7ff7c6cddea8h   | 8       | gmath/gmath/identity_g32i
000154a0h   | 24      | 7ff7c6cddec0h : 7ff7c6cddec9h   | 9       | gmath/gmath/identity_g64u
000154c0h   | 23      | 7ff7c6cddee0h : 7ff7c6cddee9h   | 9       | gmath/gmath/identity_g64i
000154e0h   | 23      | 7ff7c6cddf00h : 7ff7c6cddf22h   | 34      | gmath/gmath/select_g8u
00015520h   | 30      | 7ff7c6cddf40h : 7ff7c6cddf6fh   | 47      | gmath/gmath/select_g8i
00015560h   | 17      | 7ff7c6cddf80h : 7ff7c6cddfa2h   | 34      | gmath/gmath/select_g16u
000155a0h   | 30      | 7ff7c6cddfc0h : 7ff7c6cddfefh   | 47      | gmath/gmath/select_g16i
000155e0h   | 17      | 7ff7c6cde000h : 7ff7c6cde00fh   | 15      | gmath/gmath/select_g32u
00015600h   | 17      | 7ff7c6cde020h : 7ff7c6cde02fh   | 15      | gmath/gmath/select_g32i
00015a30h   | 1057    | 7ff7c6cde450h : 7ff7c6cde461h   | 17      | gmath/gmath/select_g64u
00015a60h   | 31      | 7ff7c6cde480h : 7ff7c6cde491h   | 17      | gmath/gmath/select_g64i
00015a90h   | 31      | 7ff7c6cde4b0h : 7ff7c6cde4c3h   | 19      | gmath/gmath/xnor_g8u
00015ac0h   | 29      | 7ff7c6cde4e0h : 7ff7c6cde4f6h   | 22      | gmath/gmath/xnor_g8i
00015af0h   | 26      | 7ff7c6cde510h : 7ff7c6cde523h   | 19      | gmath/gmath/xnor_g16u
00015b20h   | 29      | 7ff7c6cde540h : 7ff7c6cde556h   | 22      | gmath/gmath/xnor_g16i
00015b50h   | 26      | 7ff7c6cde570h : 7ff7c6cde57ch   | 12      | gmath/gmath/xnor_g32u
00015b70h   | 20      | 7ff7c6cde590h : 7ff7c6cde59ch   | 12      | gmath/gmath/xnor_g32i
00015b90h   | 20      | 7ff7c6cde5b0h : 7ff7c6cde5bfh   | 15      | gmath/gmath/xnor_g64u
00015bb0h   | 17      | 7ff7c6cde5d0h : 7ff7c6cde5dfh   | 15      | gmath/gmath/xnor_g64i
00015bd0h   | 17      | 7ff7c6cde5f0h : 7ff7c6cde601h   | 17      | gmath/gmath/xor_g8u
00015c00h   | 31      | 7ff7c6cde620h : 7ff7c6cde634h   | 20      | gmath/gmath/xor_g8i
00015c30h   | 28      | 7ff7c6cde650h : 7ff7c6cde661h   | 17      | gmath/gmath/xor_g16u
00015c60h   | 31      | 7ff7c6cde680h : 7ff7c6cde694h   | 20      | gmath/gmath/xor_g16i
00015c90h   | 28      | 7ff7c6cde6b0h : 7ff7c6cde6bah   | 10      | gmath/gmath/xor_g32u
00015cb0h   | 22      | 7ff7c6cde6d0h : 7ff7c6cde6dah   | 10      | gmath/gmath/xor_g32i
000160e0h   | 1062    | 7ff7c6cdeb00h : 7ff7c6cdeb0ch   | 12      | gmath/gmath/xor_g64u
00016100h   | 20      | 7ff7c6cdeb20h : 7ff7c6cdeb2ch   | 12      | gmath/gmath/xor_g64i
00016120h   | 20      | 7ff7c6cdeb40h : 7ff7c6cdeb56h   | 22      | gmath/gmath/xornot_g8u
00016150h   | 26      | 7ff7c6cdeb70h : 7ff7c6cdeb8ah   | 26      | gmath/gmath/xornot_g8i
00016180h   | 22      | 7ff7c6cdeba0h : 7ff7c6cdebb6h   | 22      | gmath/gmath/xornot_g16u
000161b0h   | 26      | 7ff7c6cdebd0h : 7ff7c6cdebeah   | 26      | gmath/gmath/xornot_g16i
000161e0h   | 22      | 7ff7c6cdec00h : 7ff7c6cdec0ch   | 12      | gmath/gmath/xornot_g32u
00016200h   | 20      | 7ff7c6cdec20h : 7ff7c6cdec2ch   | 12      | gmath/gmath/xornot_g32i
00016220h   | 20      | 7ff7c6cdec40h : 7ff7c6cdec4fh   | 15      | gmath/gmath/xornot_g64u
00016240h   | 17      | 7ff7c6cdec60h : 7ff7c6cdec6fh   | 15      | gmath/gmath/xornot_g64i
00016260h   | 17      | 7ff7c6cdec80h : 7ff7c6cdec91h   | 17      | gmath/gmath/sal_g8u
00016290h   | 31      | 7ff7c6cdecb0h : 7ff7c6cdecc3h   | 19      | gmath/gmath/sal_g8i
000162c0h   | 29      | 7ff7c6cdece0h : 7ff7c6cdecf1h   | 17      | gmath/gmath/sal_g16u
000162f0h   | 31      | 7ff7c6cded10h : 7ff7c6cded23h   | 19      | gmath/gmath/sal_g16i
00016320h   | 29      | 7ff7c6cded40h : 7ff7c6cded4dh   | 13      | gmath/gmath/sal_g32u
00016340h   | 19      | 7ff7c6cded60h : 7ff7c6cded6dh   | 13      | gmath/gmath/sal_g32i
00016360h   | 19      | 7ff7c6cded80h : 7ff7c6cded8fh   | 15      | gmath/gmath/sal_g64u
00016380h   | 17      | 7ff7c6cdeda0h : 7ff7c6cdedafh   | 15      | gmath/gmath/sal_g64i
000163a0h   | 17      | 7ff7c6cdedc0h : 7ff7c6cdedd1h   | 17      | gmath/gmath/sar_g8u
000167d0h   | 1055    | 7ff7c6cdf1f0h : 7ff7c6cdf203h   | 19      | gmath/gmath/sar_g8i
00016800h   | 29      | 7ff7c6cdf220h : 7ff7c6cdf231h   | 17      | gmath/gmath/sar_g16u
00016830h   | 31      | 7ff7c6cdf250h : 7ff7c6cdf263h   | 19      | gmath/gmath/sar_g16i
00016860h   | 29      | 7ff7c6cdf280h : 7ff7c6cdf28dh   | 13      | gmath/gmath/sar_g32u
00016880h   | 19      | 7ff7c6cdf2a0h : 7ff7c6cdf2adh   | 13      | gmath/gmath/sar_g32i
000168a0h   | 19      | 7ff7c6cdf2c0h : 7ff7c6cdf2cfh   | 15      | gmath/gmath/sar_g64u
000168c0h   | 17      | 7ff7c6cdf2e0h : 7ff7c6cdf2efh   | 15      | gmath/gmath/sar_g64i
000168e0h   | 17      | 7ff7c6cdf300h : 7ff7c6cdf317h   | 23      | gmath/gmath/abs_g8i
00016910h   | 25      | 7ff7c6cdf330h : 7ff7c6cdf347h   | 23      | gmath/gmath/abs_g16i
00016940h   | 25      | 7ff7c6cdf360h : 7ff7c6cdf370h   | 16      | gmath/gmath/abs_g32i
00016960h   | 16      | 7ff7c6cdf380h : 7ff7c6cdf394h   | 20      | gmath/gmath/abs_g64i
00016990h   | 28      | 7ff7c6cdf3b0h : 7ff7c6cdf3c1h   | 17      | gmath/gmath/add_g8u
000169c0h   | 31      | 7ff7c6cdf3e0h : 7ff7c6cdf3f4h   | 20      | gmath/gmath/add_g8i
000169f0h   | 28      | 7ff7c6cdf410h : 7ff7c6cdf421h   | 17      | gmath/gmath/add_g16u
00016a20h   | 31      | 7ff7c6cdf440h : 7ff7c6cdf454h   | 20      | gmath/gmath/add_g16i
00016a50h   | 28      | 7ff7c6cdf470h : 7ff7c6cdf47ah   | 10      | gmath/gmath/add_g32u
00016a70h   | 22      | 7ff7c6cdf490h : 7ff7c6cdf49ah   | 10      | gmath/gmath/add_g32i
00016a90h   | 22      | 7ff7c6cdf4b0h : 7ff7c6cdf4bch   | 12      | gmath/gmath/add_g64u
00016ab0h   | 20      | 7ff7c6cdf4d0h : 7ff7c6cdf4dch   | 12      | gmath/gmath/add_g64i
00016ad0h   | 20      | 7ff7c6cdf4f0h : 7ff7c6cdf507h   | 23      | gmath/gmath/clamp_g8u
00016b00h   | 25      | 7ff7c6cdf520h : 7ff7c6cdf53ah   | 26      | gmath/gmath/clamp_g8i
00016b30h   | 22      | 7ff7c6cdf550h : 7ff7c6cdf567h   | 23      | gmath/gmath/clamp_g16u
00016b60h   | 25      | 7ff7c6cdf580h : 7ff7c6cdf59ah   | 26      | gmath/gmath/clamp_g16i
00016b90h   | 22      | 7ff7c6cdf5b0h : 7ff7c6cdf5c0h   | 16      | gmath/gmath/clamp_g32u
00016bb0h   | 16      | 7ff7c6cdf5d0h : 7ff7c6cdf5e0h   | 16      | gmath/gmath/clamp_g32i
00016fe0h   | 1056    | 7ff7c6cdfa00h : 7ff7c6cdfa13h   | 19      | gmath/gmath/clamp_g64u
00017010h   | 29      | 7ff7c6cdfa30h : 7ff7c6cdfa43h   | 19      | gmath/gmath/clamp_g64i
00017040h   | 29      | 7ff7c6cdfa60h : 7ff7c6cdfa68h   | 8       | gmath/gmath/zero_g8u
00017060h   | 24      | 7ff7c6cdfa80h : 7ff7c6cdfa88h   | 8       | gmath/gmath/zero_g8i
