Offset      | Gap     | Origin                          | Size    | Uri
00010ae0h   | 34      | 7ff7c71dd620h : 7ff7c71dd63eh   | 30      | intrinsics/dinx/vimpl_128x16u
00010b20h   | 34      | 7ff7c71dd660h : 7ff7c71dd67eh   | 30      | intrinsics/dinx/vimpl_128x32i
00010b60h   | 34      | 7ff7c71dd6a0h : 7ff7c71dd6beh   | 30      | intrinsics/dinx/vimpl_128x32u
00010ba0h   | 34      | 7ff7c71dd6e0h : 7ff7c71dd6feh   | 30      | intrinsics/dinx/vimpl_128x64i
00010be0h   | 34      | 7ff7c71dd720h : 7ff7c71dd73eh   | 30      | intrinsics/dinx/vimpl_128x64u
00010c20h   | 34      | 7ff7c71dd760h : 7ff7c71dd781h   | 33      | intrinsics/dinx/vimpl_256x8i
00010c60h   | 31      | 7ff7c71dd7a0h : 7ff7c71dd7c1h   | 33      | intrinsics/dinx/vimpl_256x8u
00010ca0h   | 31      | 7ff7c71dd7e0h : 7ff7c71dd801h   | 33      | intrinsics/dinx/vimpl_256x16i
00010ce0h   | 31      | 7ff7c71dd820h : 7ff7c71dd841h   | 33      | intrinsics/dinx/vimpl_256x16u
00010d20h   | 31      | 7ff7c71dd860h : 7ff7c71dd881h   | 33      | intrinsics/dinx/vimpl_256x32i
00010d60h   | 31      | 7ff7c71dd8a0h : 7ff7c71dd8c1h   | 33      | intrinsics/dinx/vimpl_256x32u
00010da0h   | 31      | 7ff7c71dd8e0h : 7ff7c71dd902h   | 34      | intrinsics/dinx/vimpl_256x64i
00010de0h   | 30      | 7ff7c71dd920h : 7ff7c71dd942h   | 34      | intrinsics/dinx/vimpl_256x64u
00010e20h   | 30      | 7ff7c71dd960h : 7ff7c71dd97eh   | 30      | intrinsics/dinx/vnand_128x8i
00010e60h   | 34      | 7ff7c71dd9a0h : 7ff7c71dd9beh   | 30      | intrinsics/dinx/vnand_128x8u
00010ea0h   | 34      | 7ff7c71dd9e0h : 7ff7c71dd9feh   | 30      | intrinsics/dinx/vnand_128x16i
00010ee0h   | 34      | 7ff7c71dda20h : 7ff7c71dda3eh   | 30      | intrinsics/dinx/vnand_128x16u
00010f20h   | 34      | 7ff7c71dda60h : 7ff7c71dda7eh   | 30      | intrinsics/dinx/vnand_128x32i
00010f60h   | 34      | 7ff7c71ddaa0h : 7ff7c71ddabeh   | 30      | intrinsics/dinx/vnand_128x32u
00010fa0h   | 34      | 7ff7c71ddae0h : 7ff7c71ddafeh   | 30      | intrinsics/dinx/vnand_128x64i
00010fe0h   | 34      | 7ff7c71ddb20h : 7ff7c71ddb3eh   | 30      | intrinsics/dinx/vnand_128x64u
00011020h   | 34      | 7ff7c71ddb60h : 7ff7c71ddb7fh   | 31      | intrinsics/dinx/vnand_128x32f
00011060h   | 33      | 7ff7c71ddba0h : 7ff7c71ddbbfh   | 31      | intrinsics/dinx/vnand_128x64f
000110a0h   | 33      | 7ff7c71ddbe0h : 7ff7c71ddc01h   | 33      | intrinsics/dinx/vnand_256x8u
000110e0h   | 31      | 7ff7c71ddc20h : 7ff7c71ddc41h   | 33      | intrinsics/dinx/vnand_256x16i
00011120h   | 31      | 7ff7c71ddc60h : 7ff7c71ddc81h   | 33      | intrinsics/dinx/vnand_256x8i
00011160h   | 31      | 7ff7c71ddca0h : 7ff7c71ddcc1h   | 33      | intrinsics/dinx/vnand_256x16u
000111a0h   | 31      | 7ff7c71ddce0h : 7ff7c71ddd01h   | 33      | intrinsics/dinx/vnand_256x32i
000111e0h   | 31      | 7ff7c71ddd20h : 7ff7c71ddd3eh   | 30      | intrinsics/dinx/vperm8x32__256x8u
00011210h   | 18      | 7ff7c71ddd50h : 7ff7c71ddd6eh   | 30      | intrinsics/dinx/vperm8x32__256x8i
00011240h   | 18      | 7ff7c71ddd80h : 7ff7c71ddd9eh   | 30      | intrinsics/dinx/vperm8x32__256x16i
00011270h   | 18      | 7ff7c71dddb0h : 7ff7c71dddceh   | 30      | intrinsics/dinx/vperm8x32__256x16u
000112a0h   | 18      | 7ff7c71ddde0h : 7ff7c71dddfah   | 26      | intrinsics/dinx/vperm8x32_256x32u
000112d0h   | 22      | 7ff7c71dde10h : 7ff7c71dde2ah   | 26      | intrinsics/dinx/vperm8x32__256x32i
00011300h   | 22      | 7ff7c71dde40h : 7ff7c71dde5eh   | 30      | intrinsics/dinx/vperm8x32__256x64i
00011330h   | 18      | 7ff7c71dde70h : 7ff7c71dde8eh   | 30      | intrinsics/dinx/vperm8x32__256x64u
00011360h   | 18      | 7ff7c71ddea0h : 7ff7c71ddec4h   | 36      | intrinsics/dinx/vreverse_128x8u
000113a0h   | 28      | 7ff7c71ddee0h : 7ff7c71ddf04h   | 36      | intrinsics/dinx/vreverse_128x8i
000113e0h   | 28      | 7ff7c71ddf20h : 7ff7c71ddf40h   | 32      | intrinsics/dinx/vreverse_128x16i
00011420h   | 32      | 7ff7c71ddf60h : 7ff7c71ddf80h   | 32      | intrinsics/dinx/vreverse_128x16u
00011460h   | 32      | 7ff7c71ddfa0h : 7ff7c71ddfb6h   | 22      | intrinsics/dinx/vreverse_128x32i
00011490h   | 26      | 7ff7c71ddfd0h : 7ff7c71ddfe6h   | 22      | intrinsics/dinx/vreverse_128x32u
000114c0h   | 26      | 7ff7c71de000h : 7ff7c71de016h   | 22      | intrinsics/dinx/vreverse_128x64i
000114f0h   | 26      | 7ff7c71de030h : 7ff7c71de046h   | 22      | intrinsics/dinx/vreverse_128x64u
00011520h   | 26      | 7ff7c71de060h : 7ff7c71de0bah   | 90      | intrinsics/dinx/vreverse_256x8u
000115a0h   | 38      | 7ff7c71de0e0h : 7ff7c71de130h   | 80      | intrinsics/dinx/vreverse_256x8i
00011610h   | 32      | 7ff7c71de150h : 7ff7c71de1a2h   | 82      | intrinsics/dinx/vreverse_256x16i
00011680h   | 30      | 7ff7c71de1c0h : 7ff7c71de212h   | 82      | intrinsics/dinx/vreverse_256x16u
000116f0h   | 30      | 7ff7c71de230h : 7ff7c71de269h   | 57      | intrinsics/dinx/vreverse_256x32i
00011750h   | 39      | 7ff7c71de290h : 7ff7c71de2c9h   | 57      | intrinsics/dinx/vreverse_256x32u
000117b0h   | 39      | 7ff7c71de2f0h : 7ff7c71de30ah   | 26      | intrinsics/dinx/vreverse_256x64i
000117e0h   | 22      | 7ff7c71de320h : 7ff7c71de33ah   | 26      | intrinsics/dinx/vreverse_256x64u
00011810h   | 22      | 7ff7c71de350h : 7ff7c71de366h   | 22      | intrinsics/dinx/vshuf16x8_128x8i
00011840h   | 26      | 7ff7c71de380h : 7ff7c71de396h   | 22      | intrinsics/dinx/vshuf16x8_128x8u
00011870h   | 26      | 7ff7c71de3b0h : 7ff7c71de3c6h   | 22      | intrinsics/dinx/vshuf16x8__128x16i
000118a0h   | 26      | 7ff7c71de3e0h : 7ff7c71de3f6h   | 22      | intrinsics/dinx/vshuf16x8__128x16u
000118d0h   | 26      | 7ff7c71de410h : 7ff7c71de426h   | 22      | intrinsics/dinx/vshuf16x8__128x32i
00011900h   | 26      | 7ff7c71de440h : 7ff7c71de456h   | 22      | intrinsics/dinx/vshuf16x8__128x32u
00011930h   | 26      | 7ff7c71de470h : 7ff7c71de486h   | 22      | intrinsics/dinx/vshuf16x8__128x64i
00011960h   | 26      | 7ff7c71de4a0h : 7ff7c71de4b6h   | 22      | intrinsics/dinx/vshuf16x8__128x64u
00011990h   | 26      | 7ff7c71de4d0h : 7ff7c71de4eeh   | 30      | intrinsics/dinx/vshuf16x8_256x8i
000119c0h   | 18      | 7ff7c71de500h : 7ff7c71de51eh   | 30      | intrinsics/dinx/vshuf16x8_256x8u
000119f0h   | 18      | 7ff7c71de530h : 7ff7c71de54eh   | 30      | intrinsics/dinx/vshuf16x8__256x16i
00011a20h   | 18      | 7ff7c71de560h : 7ff7c71de57eh   | 30      | intrinsics/dinx/vshuf16x8__256x16u
00011a50h   | 18      | 7ff7c71de590h : 7ff7c71de5aeh   | 30      | intrinsics/dinx/vshuf16x8__256x32i
00011a80h   | 18      | 7ff7c71de5c0h : 7ff7c71de5deh   | 30      | intrinsics/dinx/vshuf16x8__256x32u
00011ab0h   | 18      | 7ff7c71de5f0h : 7ff7c71de60eh   | 30      | intrinsics/dinx/vshuf16x8__256x64i
00011ae0h   | 18      | 7ff7c71de620h : 7ff7c71de63eh   | 30      | intrinsics/dinx/vshuf16x8__256x64u
00011b10h   | 18      | 7ff7c71de650h : 7ff7c71de6aah   | 90      | intrinsics/dinx/vshuf32x8_256x8u
00011b90h   | 38      | 7ff7c71de6d0h : 7ff7c71de6eah   | 26      | intrinsics/dinx/vhi__256x8u
00011bc0h   | 22      | 7ff7c71de700h : 7ff7c71de71ah   | 26      | intrinsics/dinx/vhi__256x16i
00011bf0h   | 22      | 7ff7c71de730h : 7ff7c71de74ah   | 26      | intrinsics/dinx/vhi__256x16u
00011c20h   | 22      | 7ff7c71de760h : 7ff7c71de77ah   | 26      | intrinsics/dinx/vhi__256x32i
00011c50h   | 22      | 7ff7c71de790h : 7ff7c71de7aah   | 26      | intrinsics/dinx/vhi__256x64i
00011c80h   | 22      | 7ff7c71de7c0h : 7ff7c71de7e4h   | 36      | intrinsics/dinx/vhi__256x64u
00011cc0h   | 28      | 7ff7c71de800h : 7ff7c71de824h   | 36      | intrinsics/dinx/vhi__256x8u
00011d00h   | 28      | 7ff7c71de840h : 7ff7c71de868h   | 40      | intrinsics/dinx/vhi__256x64u
00011d40h   | 24      | 7ff7c71de880h : 7ff7c71de89ah   | 26      | intrinsics/dinx/vlo__256x8i
00011d70h   | 22      | 7ff7c71de8b0h : 7ff7c71de8cah   | 26      | intrinsics/dinx/vlo__256x8u
00011da0h   | 22      | 7ff7c71de8e0h : 7ff7c71de8fah   | 26      | intrinsics/dinx/vlo__256x16i
00011dd0h   | 22      | 7ff7c71de910h : 7ff7c71de92ah   | 26      | intrinsics/dinx/vlo__256x16u
00011e00h   | 22      | 7ff7c71de940h : 7ff7c71de95ah   | 26      | intrinsics/dinx/vlo__256x32i
00011e30h   | 22      | 7ff7c71de970h : 7ff7c71de98ah   | 26      | intrinsics/dinx/vlo__256x32u
00011e60h   | 22      | 7ff7c71de9a0h : 7ff7c71de9bah   | 26      | intrinsics/dinx/vlo__256x64i
00011e90h   | 22      | 7ff7c71de9d0h : 7ff7c71de9eah   | 26      | intrinsics/dinx/vlo__256x64u
00011ec0h   | 22      | 7ff7c71dea00h : 7ff7c71dea22h   | 34      | intrinsics/dinx/vlo__256x64u
00011f00h   | 30      | 7ff7c71dea40h : 7ff7c71dea62h   | 34      | intrinsics/dinx/vlo__256x8u
00011f40h   | 30      | 7ff7c71dea80h : 7ff7c71deaa6h   | 38      | intrinsics/dinx/vlo__256x64u
00011f80h   | 26      | 7ff7c71deac0h : 7ff7c71deadbh   | 27      | intrinsics/dinx/vlo_128x64u
00011fb0h   | 21      | 7ff7c71deaf0h : 7ff7c71deb29h   | 57      | intrinsics/dinx/vmerge__128x8i
00012000h   | 23      | 7ff7c71deb40h : 7ff7c71deb79h   | 57      | intrinsics/dinx/vmerge__128x8u
00012050h   | 23      | 7ff7c71deb90h : 7ff7c71debc9h   | 57      | intrinsics/dinx/vmerge__128x16i
000120a0h   | 23      | 7ff7c71debe0h : 7ff7c71dec19h   | 57      | intrinsics/dinx/vmerge__128x16u
000120f0h   | 23      | 7ff7c71dec30h : 7ff7c71dec69h   | 57      | intrinsics/dinx/vmerge__128x32i
00012140h   | 23      | 7ff7c71dec80h : 7ff7c71decb9h   | 57      | intrinsics/dinx/vmerge__128x32u
00012190h   | 23      | 7ff7c71decd0h : 7ff7c71ded09h   | 57      | intrinsics/dinx/vmerge__128x64i
000121e0h   | 23      | 7ff7c71ded20h : 7ff7c71ded59h   | 57      | intrinsics/dinx/vmerge__128x64u
00012640h   | 1063    | 7ff7c71df180h : 7ff7c71df1b3h   | 51      | intrinsics/dinx/vmerge__256x8i
00012690h   | 29      | 7ff7c71df1d0h : 7ff7c71df203h   | 51      | intrinsics/dinx/vmerge__256x8u
000126e0h   | 29      | 7ff7c71df220h : 7ff7c71df253h   | 51      | intrinsics/dinx/vmerge__256x16i
00012730h   | 29      | 7ff7c71df270h : 7ff7c71df2a3h   | 51      | intrinsics/dinx/vmerge__256x16u
00012780h   | 29      | 7ff7c71df2c0h : 7ff7c71df2f3h   | 51      | intrinsics/dinx/vmerge__256x32i
000127d0h   | 29      | 7ff7c71df310h : 7ff7c71df343h   | 51      | intrinsics/dinx/vmerge__256x32u
00012820h   | 29      | 7ff7c71df360h : 7ff7c71df393h   | 51      | intrinsics/dinx/vmerge__256x64i
00012870h   | 29      | 7ff7c71df3b0h : 7ff7c71df3e3h   | 51      | intrinsics/dinx/vmerge__256x64u
000128c0h   | 29      | 7ff7c71df400h : 7ff7c71df416h   | 22      | intrinsics/dinx/vmergehi_128x8i
000128f0h   | 26      | 7ff7c71df430h : 7ff7c71df446h   | 22      | intrinsics/dinx/vmergehi_128x8u
00012920h   | 26      | 7ff7c71df460h : 7ff7c71df476h   | 22      | intrinsics/dinx/vmergehi_128x16i
00012950h   | 26      | 7ff7c71df490h : 7ff7c71df4a6h   | 22      | intrinsics/dinx/vmergehi_128x16u
00012980h   | 26      | 7ff7c71df4c0h : 7ff7c71df4d6h   | 22      | intrinsics/dinx/vmergehi_128x32i
000129b0h   | 26      | 7ff7c71df4f0h : 7ff7c71df506h   | 22      | intrinsics/dinx/vmergehi_128x32u
000129e0h   | 26      | 7ff7c71df520h : 7ff7c71df536h   | 22      | intrinsics/dinx/vmergehi_128x64i
00012a10h   | 26      | 7ff7c71df550h : 7ff7c71df566h   | 22      | intrinsics/dinx/vmergehi_128x64u
00012a40h   | 26      | 7ff7c71df580h : 7ff7c71df5a9h   | 41      | intrinsics/dinx/vmergehi_256x8i
00012a80h   | 23      | 7ff7c71df5c0h : 7ff7c71df5e9h   | 41      | intrinsics/dinx/vmergehi_256x8u
00012ac0h   | 23      | 7ff7c71df600h : 7ff7c71df629h   | 41      | intrinsics/dinx/vmergehi_256x16i
00012b00h   | 23      | 7ff7c71df640h : 7ff7c71df669h   | 41      | intrinsics/dinx/vmergehi_256x16u
00012b40h   | 23      | 7ff7c71df680h : 7ff7c71df6a9h   | 41      | intrinsics/dinx/vmergehi_256x32i
00012b80h   | 23      | 7ff7c71df6c0h : 7ff7c71df6e9h   | 41      | intrinsics/dinx/vmergehi_256x32u
00012bc0h   | 23      | 7ff7c71df700h : 7ff7c71df729h   | 41      | intrinsics/dinx/vmergehi_256x64u
00012c00h   | 23      | 7ff7c71df740h : 7ff7c71df769h   | 41      | intrinsics/dinx/vmergehi_256x64i
00012c40h   | 23      | 7ff7c71df780h : 7ff7c71df796h   | 22      | intrinsics/dinx/vmergelo_128x8i
00012c70h   | 26      | 7ff7c71df7b0h : 7ff7c71df7c6h   | 22      | intrinsics/dinx/vmergelo_128x8u
00012ca0h   | 26      | 7ff7c71df7e0h : 7ff7c71df7f6h   | 22      | intrinsics/dinx/vmergelo_128x16i
00012cd0h   | 26      | 7ff7c71df810h : 7ff7c71df826h   | 22      | intrinsics/dinx/vmergelo_128x16u
00012d00h   | 26      | 7ff7c71df840h : 7ff7c71df856h   | 22      | intrinsics/dinx/vmergelo_128x32i
00012d30h   | 26      | 7ff7c71df870h : 7ff7c71df886h   | 22      | intrinsics/dinx/vmergelo_128x32u
00012d60h   | 26      | 7ff7c71df8a0h : 7ff7c71df8b6h   | 22      | intrinsics/dinx/vmergelo_128x64i
00012d90h   | 26      | 7ff7c71df8d0h : 7ff7c71df8e6h   | 22      | intrinsics/dinx/vmergelo_128x64u
00012dc0h   | 26      | 7ff7c71df900h : 7ff7c71df929h   | 41      | intrinsics/dinx/vmergelo_256x8u
00012e00h   | 23      | 7ff7c71df940h : 7ff7c71df969h   | 41      | intrinsics/dinx/vmergelo_256x8i
00012e40h   | 23      | 7ff7c71df980h : 7ff7c71df9a9h   | 41      | intrinsics/dinx/vmergelo_256x16i
00012e80h   | 23      | 7ff7c71df9c0h : 7ff7c71df9e9h   | 41      | intrinsics/dinx/vmergelo_256x16u
00012ec0h   | 23      | 7ff7c71dfa00h : 7ff7c71dfa29h   | 41      | intrinsics/dinx/vmergelo_256x32i
00012f00h   | 23      | 7ff7c71dfa40h : 7ff7c71dfa69h   | 41      | intrinsics/dinx/vmergelo_256x32u
00012f40h   | 23      | 7ff7c71dfa80h : 7ff7c71dfaa9h   | 41      | intrinsics/dinx/vmergelo_256x64i
00012f80h   | 23      | 7ff7c71dfac0h : 7ff7c71dfae9h   | 41      | intrinsics/dinx/vmergelo_256x64u
00012fc0h   | 23      | 7ff7c71dfb00h : 7ff7c71dfb24h   | 36      | intrinsics/dinx/vbyteswap_128x16u
00013000h   | 28      | 7ff7c71dfb40h : 7ff7c71dfb64h   | 36      | intrinsics/dinx/vbyteswap_128x32u
00013040h   | 28      | 7ff7c71dfb80h : 7ff7c71dfba4h   | 36      | intrinsics/dinx/vbyteswap_128x64u
00013080h   | 28      | 7ff7c71dfbc0h : 7ff7c71dfbe7h   | 39      | intrinsics/dinx/vbyteswap_256x16u
000130c0h   | 25      | 7ff7c71dfc00h : 7ff7c71dfc27h   | 39      | intrinsics/dinx/vbyteswap_256x32u
00013100h   | 25      | 7ff7c71dfc40h : 7ff7c71dfc67h   | 39      | intrinsics/dinx/vbyteswap_256x64u
00013140h   | 25      | 7ff7c71dfc80h : 7ff7c71dfc96h   | 22      | intrinsics/dinx/vperm16x8_128x8u
00013170h   | 26      | 7ff7c71dfcb0h : 7ff7c71dfccbh   | 27      | intrinsics/dinx/vperm16x8__128x8i
000131a0h   | 21      | 7ff7c71dfce0h : 7ff7c71dfcf6h   | 22      | intrinsics/dinx/vperm16x8__128x16i
000131d0h   | 26      | 7ff7c71dfd10h : 7ff7c71dfd26h   | 22      | intrinsics/dinx/vperm16x8__128x16u
00013200h   | 26      | 7ff7c71dfd40h : 7ff7c71dfd56h   | 22      | intrinsics/dinx/vperm16x8__128x32i
00013230h   | 26      | 7ff7c71dfd70h : 7ff7c71dfd86h   | 22      | intrinsics/dinx/vperm16x8__128x32u
00013260h   | 26      | 7ff7c71dfda0h : 7ff7c71dfdb6h   | 22      | intrinsics/dinx/vperm16x8__128x64i
00013290h   | 26      | 7ff7c71dfdd0h : 7ff7c71dfde6h   | 22      | intrinsics/dinx/vperm16x8__128x64u
000132c0h   | 26      | 7ff7c71dfe00h : 7ff7c71dfe1eh   | 30      | intrinsics/dinx/vperm16x8_256x8u
000132f0h   | 18      | 7ff7c71dfe30h : 7ff7c71dfe4eh   | 30      | intrinsics/dinx/vperm16x8__256x8i
00013320h   | 18      | 7ff7c71dfe60h : 7ff7c71dfe7eh   | 30      | intrinsics/dinx/vperm16x8__256x16i
00013350h   | 18      | 7ff7c71dfe90h : 7ff7c71dfeaeh   | 30      | intrinsics/dinx/vperm16x8__256x16u
00013380h   | 18      | 7ff7c71dfec0h : 7ff7c71dfedeh   | 30      | intrinsics/dinx/vperm16x8__256x32i
000133b0h   | 18      | 7ff7c71dfef0h : 7ff7c71dff0eh   | 30      | intrinsics/dinx/vperm16x8__256x32u
000133e0h   | 18      | 7ff7c71dff20h : 7ff7c71dff3eh   | 30      | intrinsics/dinx/vperm16x8__256x64i
00013410h   | 18      | 7ff7c71dff50h : 7ff7c71dff6eh   | 30      | intrinsics/dinx/vperm16x8__256x64u
00013440h   | 18      | 7ff7c71dff80h : 7ff7c71dffa9h   | 41      | intrinsics/dinx/vnegate_128x32u
00013490h   | 39      | 7ff7c71dffd0h : 7ff7c71dffe9h   | 25      | intrinsics/dinx/vnegate_128x64i
000134c0h   | 23      | 7ff7c71e0000h : 7ff7c71e002ah   | 42      | intrinsics/dinx/vnegate_128x64u
00013510h   | 38      | 7ff7c71e0050h : 7ff7c71e006ch   | 28      | intrinsics/dinx/vnegate_256x8i
00013540h   | 20      | 7ff7c71e0080h : 7ff7c71e00ach   | 44      | intrinsics/dinx/vnegate_256x8u
00013590h   | 36      | 7ff7c71e00d0h : 7ff7c71e00ech   | 28      | intrinsics/dinx/vnegate_256x16i
000135c0h   | 20      | 7ff7c71e0100h : 7ff7c71e012ch   | 44      | intrinsics/dinx/vnegate_256x16u
00013610h   | 36      | 7ff7c71e0150h : 7ff7c71e016ch   | 28      | intrinsics/dinx/vnegate_256x32i
00013640h   | 20      | 7ff7c71e0180h : 7ff7c71e01ach   | 44      | intrinsics/dinx/vnegate_256x32u
00013690h   | 36      | 7ff7c71e01d0h : 7ff7c71e01ech   | 28      | intrinsics/dinx/vnegate_256x64i
000136c0h   | 20      | 7ff7c71e0200h : 7ff7c71e022eh   | 46      | intrinsics/dinx/vnegate_256x64u
00013710h   | 34      | 7ff7c71e0250h : 7ff7c71e0266h   | 22      | intrinsics/dinx/vsad__128x8u
00013740h   | 26      | 7ff7c71e0280h : 7ff7c71e0299h   | 25      | intrinsics/dinx/vsad__256x8u
00013770h   | 23      | 7ff7c71e02b0h : 7ff7c71e02c6h   | 22      | intrinsics/dinx/vsign_128x8i
000137a0h   | 26      | 7ff7c71e02e0h : 7ff7c71e02f6h   | 22      | intrinsics/dinx/vsign_128x16i
000137d0h   | 26      | 7ff7c71e0310h : 7ff7c71e0326h   | 22      | intrinsics/dinx/vsign_128x32i
00013800h   | 26      | 7ff7c71e0340h : 7ff7c71e0359h   | 25      | intrinsics/dinx/vsign_256x8i
00013830h   | 23      | 7ff7c71e0370h : 7ff7c71e0389h   | 25      | intrinsics/dinx/vsign_256x16i
00013860h   | 23      | 7ff7c71e03a0h : 7ff7c71e03b9h   | 25      | intrinsics/dinx/vsign_256x32i
00013890h   | 23      | 7ff7c71e03d0h : 7ff7c71e03e6h   | 22      | intrinsics/dinx/vsub_128x8u
000138c0h   | 26      | 7ff7c71e0400h : 7ff7c71e0416h   | 22      | intrinsics/dinx/vsub_128x8i
000138f0h   | 26      | 7ff7c71e0430h : 7ff7c71e0446h   | 22      | intrinsics/dinx/vsub_128x16i
00013920h   | 26      | 7ff7c71e0460h : 7ff7c71e0476h   | 22      | intrinsics/dinx/vsub_128x16u
00013950h   | 26      | 7ff7c71e0490h : 7ff7c71e04a6h   | 22      | intrinsics/dinx/vsub_128x32i
00013980h   | 26      | 7ff7c71e04c0h : 7ff7c71e04d6h   | 22      | intrinsics/dinx/vsub_128x32u
000139b0h   | 26      | 7ff7c71e04f0h : 7ff7c71e0506h   | 22      | intrinsics/dinx/vsub_128x64i
000139e0h   | 26      | 7ff7c71e0520h : 7ff7c71e0536h   | 22      | intrinsics/dinx/vsub_128x64u
00013a10h   | 26      | 7ff7c71e0550h : 7ff7c71e0569h   | 25      | intrinsics/dinx/vsub_256x8u
00013a40h   | 23      | 7ff7c71e0580h : 7ff7c71e0599h   | 25      | intrinsics/dinx/vsub_256x8i
00013a70h   | 23      | 7ff7c71e05b0h : 7ff7c71e05c9h   | 25      | intrinsics/dinx/vsub_256x16i
00013aa0h   | 23      | 7ff7c71e05e0h : 7ff7c71e05f9h   | 25      | intrinsics/dinx/vsub_256x16u
00013ad0h   | 23      | 7ff7c71e0610h : 7ff7c71e0629h   | 25      | intrinsics/dinx/vsub_256x32i
00013b00h   | 23      | 7ff7c71e0640h : 7ff7c71e0659h   | 25      | intrinsics/dinx/vsub_256x32u
00013b30h   | 23      | 7ff7c71e0670h : 7ff7c71e0689h   | 25      | intrinsics/dinx/vsub_256x64i
00013b60h   | 23      | 7ff7c71e06a0h : 7ff7c71e06b9h   | 25      | intrinsics/dinx/vsub_256x64u
00013b90h   | 23      | 7ff7c71e06d0h : 7ff7c71e06e6h   | 22      | intrinsics/dinx/vsubs_128x8u
00013bc0h   | 26      | 7ff7c71e0700h : 7ff7c71e0716h   | 22      | intrinsics/dinx/vsubs_128x8i
00013bf0h   | 26      | 7ff7c71e0730h : 7ff7c71e0746h   | 22      | intrinsics/dinx/vsubs_128x16i
00013c20h   | 26      | 7ff7c71e0760h : 7ff7c71e0776h   | 22      | intrinsics/dinx/vsubs_128x16u
00013c50h   | 26      | 7ff7c71e0790h : 7ff7c71e07a9h   | 25      | intrinsics/dinx/vsubs_256x8u
00013c80h   | 23      | 7ff7c71e07c0h : 7ff7c71e07d9h   | 25      | intrinsics/dinx/vsubs_256x8i
00013cb0h   | 23      | 7ff7c71e07f0h : 7ff7c71e0809h   | 25      | intrinsics/dinx/vsubs_256x16i
00013ce0h   | 23      | 7ff7c71e0820h : 7ff7c71e0839h   | 25      | intrinsics/dinx/vsubs_256x16u
00013d10h   | 23      | 7ff7c71e0850h : 7ff7c71e0899h   | 73      | intrinsics/dinx/vbroadcast__n256_256x8u
00013d70h   | 23      | 7ff7c71e08b0h : 7ff7c71e08fbh   | 75      | intrinsics/dinx/vbroadcast__n256_256x16u
00013de0h   | 37      | 7ff7c71e0920h : 7ff7c71e0963h   | 67      | intrinsics/dinx/vbroadcast__n256_256x32u
00013e40h   | 29      | 7ff7c71e0980h : 7ff7c71e09c8h   | 72      | intrinsics/dinx/vbroadcast__n256_256x64u
00013ea0h   | 24      | 7ff7c71e09e0h : 7ff7c71e09feh   | 30      | intrinsics/dinx/vbroadcast__n128_128x8i
00013ed0h   | 18      | 7ff7c71e0a10h : 7ff7c71e0a2eh   | 30      | intrinsics/dinx/vbroadcast__n128_128x8u
00013f00h   | 18      | 7ff7c71e0a40h : 7ff7c71e0a5eh   | 30      | intrinsics/dinx/vbroadcast__n128_128x16i
00013f30h   | 18      | 7ff7c71e0a70h : 7ff7c71e0a8eh   | 30      | intrinsics/dinx/vbroadcast__n128_128x16u
00013f60h   | 18      | 7ff7c71e0aa0h : 7ff7c71e0abeh   | 30      | intrinsics/dinx/vbroadcast__n128_128x32i
00013f90h   | 18      | 7ff7c71e0ad0h : 7ff7c71e0aeeh   | 30      | intrinsics/dinx/vbroadcast__n128_128x32u
00013fc0h   | 18      | 7ff7c71e0b00h : 7ff7c71e0b1eh   | 30      | intrinsics/dinx/vbroadcast__n128_128x64i
00013ff0h   | 18      | 7ff7c71e0b30h : 7ff7c71e0b4eh   | 30      | intrinsics/dinx/vbroadcast__n128_128x64u
00014020h   | 18      | 7ff7c71e0b60h : 7ff7c71e0b81h   | 33      | intrinsics/dinx/vbroadcast__n256_256x8i
00014060h   | 31      | 7ff7c71e0ba0h : 7ff7c71e0bc1h   | 33      | intrinsics/dinx/vbroadcast__n256_256x8u
000140a0h   | 31      | 7ff7c71e0be0h : 7ff7c71e0c01h   | 33      | intrinsics/dinx/vbroadcast__n256_256x16i
000140e0h   | 31      | 7ff7c71e0c20h : 7ff7c71e0c41h   | 33      | intrinsics/dinx/vbroadcast__n256_256x16u
00014120h   | 31      | 7ff7c71e0c60h : 7ff7c71e0c81h   | 33      | intrinsics/dinx/vbroadcast__n256_256x32i
00014160h   | 31      | 7ff7c71e0ca0h : 7ff7c71e0cc1h   | 33      | intrinsics/dinx/vbroadcast__n256_256x32u
000141a0h   | 31      | 7ff7c71e0ce0h : 7ff7c71e0d01h   | 33      | intrinsics/dinx/vbroadcast__n256_256x64i
000141e0h   | 31      | 7ff7c71e0d20h : 7ff7c71e0d41h   | 33      | intrinsics/dinx/vbroadcast__n256_256x64u
00014220h   | 31      | 7ff7c71e0d60h : 7ff7c71e0d83h   | 35      | intrinsics/dinx/vcover__128x16u
00014260h   | 29      | 7ff7c71e0da0h : 7ff7c71e0dc6h   | 38      | intrinsics/dinx/vcover__256x16u
000142a0h   | 26      | 7ff7c71e0de0h : 7ff7c71e0e03h   | 35      | intrinsics/dinx/vcover__128x32u
000142e0h   | 29      | 7ff7c71e0e20h : 7ff7c71e0e46h   | 38      | intrinsics/dinx/vcover__256x32u
00014320h   | 26      | 7ff7c71e0e60h : 7ff7c71e0e83h   | 35      | intrinsics/dinx/vcover__128x64u
