Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
22        | 7ff7c8668bd0h   | 12      | CTC_RET_SBB         | hex://logix/bitvector.ops?nor#nor_g[32u]()                                                                    | BitVector<uint> nor<uint>(BitVector<uint> x, BitVector<uint> y)                                               | 0f 1f 44 00 00 0b d1 8b c2 f7 d0 c3
23        | 7ff7c8668bf0h   | 15      | CTC_RET_ZED_SBB     | hex://logix/bitvector.ops?nor#nor_g[64u]()                                                                    | BitVector<ulong> nor<ulong>(BitVector<ulong> x, BitVector<ulong> y)                                           | 0f 1f 44 00 00 48 0b d1 48 8b c2 48 f7 d0 c3
24        | 7ff7c8668c10h   | 20      | CTC_RET_SBB         | hex://logix/bitvector.ops?xor#xor_g[8u]()                                                                     | BitVector<byte> xor<byte>(BitVector<byte> x, BitVector<byte> y)                                               | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 0f b6 c0 33 c2 0f b6 c0 c3
25        | 7ff7c8668c40h   | 20      | CTC_RET_SBB         | hex://logix/bitvector.ops?xor#xor_g[16u]()                                                                    | BitVector<ushort> xor<ushort>(BitVector<ushort> x, BitVector<ushort> y)                                       | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 0f b7 c0 33 c2 0f b7 c0 c3
26        | 7ff7c8668c70h   | 10      | CTC_RET_Zx3         | hex://logix/bitvector.ops?xor#xor_g[32u]()                                                                    | BitVector<uint> xor<uint>(BitVector<uint> x, BitVector<uint> y)                                               | 0f 1f 44 00 00 33 d1 8b c2 c3
27        | 7ff7c8668c90h   | 12      | CTC_RET_SBB         | hex://logix/bitvector.ops?xor#xor_g[64u]()                                                                    | BitVector<ulong> xor<ulong>(BitVector<ulong> x, BitVector<ulong> y)                                           | 0f 1f 44 00 00 48 33 d1 48 8b c2 c3
28        | 7ff7c8668e00h   | 22      | CTC_RET_Zx3         | hex://logix/bitvector.ops?xnor#xnor_g[8u]()                                                                   | BitVector<byte> xnor<byte>(BitVector<byte> x, BitVector<byte> y)                                              | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 0f b6 c0 33 c2 f7 d0 0f b6 c0 c3
29        | 7ff7c8668e30h   | 22      | CTC_RET_Zx3         | hex://logix/bitvector.ops?xnor#xnor_g[16u]()                                                                  | BitVector<ushort> xnor<ushort>(BitVector<ushort> x, BitVector<ushort> y)                                      | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 0f b7 c0 33 c2 f7 d0 0f b7 c0 c3
30        | 7ff7c8668e60h   | 12      | CTC_RET_SBB         | hex://logix/bitvector.ops?xnor#xnor_g[32u]()                                                                  | BitVector<uint> xnor<uint>(BitVector<uint> x, BitVector<uint> y)                                              | 0f 1f 44 00 00 33 d1 8b c2 f7 d0 c3
31        | 7ff7c8668e80h   | 15      | CTC_RET_ZED_SBB     | hex://logix/bitvector.ops?xnor#xnor_g[64u]()                                                                  | BitVector<ulong> xnor<ulong>(BitVector<ulong> x, BitVector<ulong> y)                                          | 0f 1f 44 00 00 48 33 d1 48 8b c2 48 f7 d0 c3
32        | 7ff7c8668ff0h   | 13      | CTC_RET_Zx3         | hex://logix/bitvector.ops?left#left_g[8u]()                                                                   | BitVector<byte> left<byte>(BitVector<byte> x, BitVector<byte> y)                                              | 0f 1f 44 00 00 89 54 24 10 0f b6 c1 c3
33        | 7ff7c8669010h   | 13      | CTC_RET_Zx3         | hex://logix/bitvector.ops?left#left_g[16u]()                                                                  | BitVector<ushort> left<ushort>(BitVector<ushort> x, BitVector<ushort> y)                                      | 0f 1f 44 00 00 89 54 24 10 0f b7 c1 c3
34        | 7ff7c8669440h   | 12      | CTC_RET_SBB         | hex://logix/bitvector.ops?left#left_g[32u]()                                                                  | BitVector<uint> left<uint>(BitVector<uint> x, BitVector<uint> y)                                              | 0f 1f 44 00 00 89 54 24 10 8b c1 c3
