Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
121       | 7ff7c80d3b50h   | 40      | CTC_RET_SBB         | hex://bitcore/gbits?setnb#setnb_g[64i](64i,8u,1u)                                                             | long setnb<long>(long src, byte pos, bit value)                                                               | 0f 1f 44 00 00 48 8b c1 0f b6 d2 41 b9 01 00 00 00 8b ca 49 d3 e1 49 f7 d9 8b ca 41 d3 e0 41 8b d0 49 23 c1 48 23 c2 c3
122       | 7ff7c80d3b90h   | 49      | CTC_RET_Zx3         | hex://bitcore/gbits?split#split_g[8u](8u,32i,8u~out,8u~out)                                                   | void split<byte>(byte src, int index, out byte x0, out byte x1)                                               | 0f 1f 44 00 00 0f b6 c1 8b ca 44 8b d0 41 d3 fa 45 0f b6 d2 41 bb 01 00 00 00 8b ca 49 d3 e3 41 0f b6 d3 ff ca 23 c2 0f b6 c0 41 88 00 45 88 11 c3
123       | 7ff7c80d3be0h   | 51      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?split#split_g[16u](16u,32i,16u~out,16u~out)                                               | void split<ushort>(ushort src, int index, out ushort x0, out ushort x1)                                       | 0f 1f 44 00 00 0f b7 c1 8b ca 44 8b d0 41 d3 fa 45 0f b7 d2 41 bb 01 00 00 00 8b ca 49 d3 e3 41 0f b7 d3 ff ca 23 c2 0f b7 c0 66 41 89 00 66 45 89 11 c3
124       | 7ff7c80d3c30h   | 40      | CTC_RET_SBB         | hex://bitcore/gbits?split#split_g[32u](32u,32i,32u~out,32u~out)                                               | void split<uint>(uint src, int index, out uint x0, out uint x1)                                               | 0f 1f 44 00 00 8b c1 8b ca 44 8b d0 41 d3 ea 41 bb 01 00 00 00 8b ca 49 d3 e3 41 8b d3 ff ca 23 c2 41 89 00 45 89 11 c3
125       | 7ff7c80d3c70h   | 43      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?split#split_g[64u](64u,32i,64u~out,64u~out)                                               | void split<ulong>(ulong src, int index, out ulong x0, out ulong x1)                                           | 0f 1f 44 00 00 48 8b c1 83 e2 3f 8b ca 4c 8b d0 49 d3 ea 41 bb 01 00 00 00 8b ca 49 d3 e3 49 ff cb 49 23 c3 49 89 00 4d 89 11 c3
126       | 7ff7c80d3cb0h   | 42      | CTC_RET_Zx3         | hex://bitcore/gbits?stitch#stitch_g[8u](8u,32i,8u,32i)                                                        | byte stitch<byte>(byte left, int ldx, byte right, int rdx)                                                    | 0f 1f 44 00 00 0f b6 c9 41 0f b6 c0 44 0f b6 c1 8b ca 41 d3 e0 41 83 e1 1f 41 8b c9 d3 e8 41 0b c0 41 8b c9 d3 e8 0f b6 c0 c3
127       | 7ff7c80d3cf0h   | 42      | CTC_RET_Zx3         | hex://bitcore/gbits?stitch#stitch_g[16u](16u,32i,16u,32i)                                                     | ushort stitch<ushort>(ushort left, int ldx, ushort right, int rdx)                                            | 0f 1f 44 00 00 0f b7 c9 41 0f b7 c0 44 0f b7 c1 8b ca 41 d3 e0 41 83 e1 1f 41 8b c9 d3 e8 41 0b c0 41 8b c9 d3 e8 0f b7 c0 c3
128       | 7ff7c80d3d30h   | 30      | CTC_RET_Zx3         | hex://bitcore/gbits?stitch#stitch_g[32u](32u,32i,32u,32i)                                                     | uint stitch<uint>(uint left, int ldx, uint right, int rdx)                                                    | 0f 1f 44 00 00 8b c1 8b ca d3 e0 41 83 e1 1f 41 8b c9 41 d3 e8 41 0b c0 41 8b c9 d3 e8 c3
129       | 7ff7c80d3d60h   | 33      | CTC_RET_Zx3         | hex://bitcore/gbits?stitch#stitch_g[64u](64u,32i,64u,32i)                                                     | ulong stitch<ulong>(ulong left, int ldx, ulong right, int rdx)                                                | 0f 1f 44 00 00 48 8b c1 8b ca 48 d3 e0 41 83 e1 3f 41 8b c9 49 d3 e8 49 0b c0 41 8b c9 48 d3 e8 c3
130       | 7ff7c80d41a0h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8u](8u,32i)                                                                   | bit test<byte>(byte src, int pos)                                                                             | 0f 1f 44 00 00 0f b6 c1 0f b6 ca d3 e8 83 e0 01 c3
131       | 7ff7c80d41d0h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8i](8i,32i)                                                                   | bit test<sbyte>(sbyte src, int pos)                                                                           | 0f 1f 44 00 00 48 0f be c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
132       | 7ff7c80d4200h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16u](16u,32i)                                                                 | bit test<ushort>(ushort src, int pos)                                                                         | 0f 1f 44 00 00 0f b7 c1 0f b6 ca d3 e8 83 e0 01 c3
133       | 7ff7c80d4230h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16i](16i,32i)                                                                 | bit test<short>(short src, int pos)                                                                           | 0f 1f 44 00 00 48 0f bf c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
134       | 7ff7c80d4260h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?test#test_g[32u](32u,32i)                                                                 | bit test<uint>(uint src, int pos)                                                                             | 0f 1f 44 00 00 8b c1 0f b6 ca d3 e8 83 e0 01 c3
135       | 7ff7c80d4280h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[32i](32i,32i)                                                                 | bit test<int>(int src, int pos)                                                                               | 0f 1f 44 00 00 0f b6 c2 0f a3 c1 0f 92 c0 0f b6 c0 c3
136       | 7ff7c80d42b0h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[64u](64u,32i)                                                                 | bit test<ulong>(ulong src, int pos)                                                                           | 0f 1f 44 00 00 48 8b c1 0f b6 ca 48 d3 e8 83 e0 01 c3
137       | 7ff7c80d42e0h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?test#test_g[64i](64i,32i)                                                                 | bit test<long>(long src, int pos)                                                                             | 0f 1f 44 00 00 0f b6 c2 48 0f a3 c1 0f 92 c0 0f b6 c0 c3
138       | 7ff7c80d4310h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32f](32f,32i)                                                                 | bit test<float>(float src, int pos)                                                                           | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
139       | 7ff7c80d4350h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64f](64f,32i)                                                                 | bit test<double>(double src, int pos)                                                                         | 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 0f b6 d2 48 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
140       | 7ff7c80d4390h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8u](8u,32u)                                                                   | bit test<byte>(byte src, uint pos)                                                                            | 0f 1f 44 00 00 0f b6 c1 0f b6 ca d3 e8 83 e0 01 c3
141       | 7ff7c80d43c0h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8i](8i,32u)                                                                   | bit test<sbyte>(sbyte src, uint pos)                                                                          | 0f 1f 44 00 00 48 0f be c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
142       | 7ff7c80d43f0h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16u](16u,32u)                                                                 | bit test<ushort>(ushort src, uint pos)                                                                        | 0f 1f 44 00 00 0f b7 c1 0f b6 ca d3 e8 83 e0 01 c3
143       | 7ff7c80d4420h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16i](16i,32u)                                                                 | bit test<short>(short src, uint pos)                                                                          | 0f 1f 44 00 00 48 0f bf c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
144       | 7ff7c80d4450h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?test#test_g[32u](32u,32u)                                                                 | bit test<uint>(uint src, uint pos)                                                                            | 0f 1f 44 00 00 8b c1 0f b6 ca d3 e8 83 e0 01 c3
145       | 7ff7c80d4470h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[32i](32i,32u)                                                                 | bit test<int>(int src, uint pos)                                                                              | 0f 1f 44 00 00 0f b6 c2 0f a3 c1 0f 92 c0 0f b6 c0 c3
146       | 7ff7c80d44a0h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[64u](64u,32u)                                                                 | bit test<ulong>(ulong src, uint pos)                                                                          | 0f 1f 44 00 00 48 8b c1 0f b6 ca 48 d3 e8 83 e0 01 c3
147       | 7ff7c80d44d0h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?test#test_g[64i](64i,32u)                                                                 | bit test<long>(long src, uint pos)                                                                            | 0f 1f 44 00 00 0f b6 c2 48 0f a3 c1 0f 92 c0 0f b6 c0 c3
148       | 7ff7c80d4500h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32f](32f,32u)                                                                 | bit test<float>(float src, uint pos)                                                                          | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
149       | 7ff7c80d4540h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64f](64f,32u)                                                                 | bit test<double>(double src, uint pos)                                                                        | 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 0f b6 d2 48 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
150       | 7ff7c80d4580h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8u](8u,8u)                                                                    | bit test<byte>(byte src, byte pos)                                                                            | 0f 1f 44 00 00 0f b6 c1 0f b6 ca d3 e8 83 e0 01 c3
151       | 7ff7c80d45b0h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[8i](8i,8u)                                                                    | bit test<sbyte>(sbyte src, byte pos)                                                                          | 0f 1f 44 00 00 48 0f be c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
152       | 7ff7c80d49e0h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16u](16u,8u)                                                                  | bit test<ushort>(ushort src, byte pos)                                                                        | 0f 1f 44 00 00 0f b7 c1 0f b6 ca d3 e8 83 e0 01 c3
153       | 7ff7c80d4a10h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[16i](16i,8u)                                                                  | bit test<short>(short src, byte pos)                                                                          | 0f 1f 44 00 00 48 0f bf c1 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 c3
154       | 7ff7c80d4a40h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?test#test_g[32u](32u,8u)                                                                  | bit test<uint>(uint src, byte pos)                                                                            | 0f 1f 44 00 00 8b c1 0f b6 ca d3 e8 83 e0 01 c3
155       | 7ff7c80d4a60h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[32i](32i,8u)                                                                  | bit test<int>(int src, byte pos)                                                                              | 0f 1f 44 00 00 0f b6 c2 0f a3 c1 0f 92 c0 0f b6 c0 c3
156       | 7ff7c80d4a90h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?test#test_g[64u](64u,8u)                                                                  | bit test<ulong>(ulong src, byte pos)                                                                          | 0f 1f 44 00 00 48 8b c1 0f b6 ca 48 d3 e8 83 e0 01 c3
157       | 7ff7c80d4ac0h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?test#test_g[64i](64i,8u)                                                                  | bit test<long>(long src, byte pos)                                                                            | 0f 1f 44 00 00 0f b6 c2 48 0f a3 c1 0f 92 c0 0f b6 c0 c3
158       | 7ff7c80d4af0h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32f](32f,8u)                                                                  | bit test<float>(float src, byte pos)                                                                          | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 0f b6 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
159       | 7ff7c80d4b30h   | 32      | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64f](64f,8u)                                                                  | bit test<double>(double src, byte pos)                                                                        | 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 0f b6 d2 48 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 08 c3
160       | 7ff7c80d4b70h   | 182     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[8u](b256x8u~in,32i)                                                           | bit test<byte>(in Block256<byte> src, int index)                                                              | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 08 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 08 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 09 8b 44 24 38 0f b7 c0 48 63 c0 0f b6 04 01 8b 4c 24 3a 0f b7 c9 d3 e8 83 e0 01 48 83 c4 58 c3
161       | 7ff7c80d4c50h   | 187     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[8i](b256x8i~in,32i)                                                           | bit test<sbyte>(in Block256<sbyte> src, int index)                                                            | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 08 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 08 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 48 0f be 04 10 8b 54 24 3a 0f b7 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
162       | 7ff7c80d4d30h   | 182     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[16u](b256x16u~in,32i)                                                         | bit test<ushort>(in Block256<ushort> src, int index)                                                          | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 10 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 10 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 09 8b 44 24 38 0f b7 c0 48 63 c0 0f b7 04 41 8b 4c 24 3a 0f b7 c9 d3 e8 83 e0 01 48 83 c4 58 c3
163       | 7ff7c80d4e10h   | 187     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[16i](b256x16i~in,32i)                                                         | bit test<short>(in Block256<short> src, int index)                                                            | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 10 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 10 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 48 0f bf 04 50 8b 54 24 3a 0f b7 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
164       | 7ff7c80d4ef0h   | 181     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32u](b256x32u~in,32i)                                                         | bit test<uint>(in Block256<uint> src, int index)                                                              | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 20 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 20 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 09 8b 44 24 38 0f b7 c0 48 63 c0 8b 04 81 8b 4c 24 3a 0f b7 c9 d3 e8 83 e0 01 48 83 c4 58 c3
165       | 7ff7c80d4fc0h   | 185     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32i](b256x32i~in,32i)                                                         | bit test<int>(in Block256<int> src, int index)                                                                | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 20 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 20 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 8b 04 90 8b 54 24 3a 0f b7 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
166       | 7ff7c80d50a0h   | 183     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64u](b256x64u~in,32i)                                                         | bit test<ulong>(in Block256<ulong> src, int index)                                                            | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 40 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 40 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 09 8b 44 24 38 0f b7 c0 48 63 c0 48 8b 04 c1 8b 4c 24 3a 0f b7 c9 48 d3 e8 83 e0 01 48 83 c4 58 c3
167       | 7ff7c80d5180h   | 187     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64i](b256x64i~in,32i)                                                         | bit test<long>(in Block256<long> src, int index)                                                              | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 40 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 40 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 48 8b 04 d0 8b 54 24 3a 0f b7 d2 48 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
168       | 7ff7c80d5260h   | 197     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[32f](b256x32f~in,32i)                                                         | bit test<float>(in Block256<float> src, int index)                                                            | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 20 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 20 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 c5 fa 10 04 90 c5 fa 11 44 24 04 8b 44 24 04 8b 54 24 3a 0f b7 d2 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
169       | 7ff7c80d5350h   | 197     | CTC_RET_INTR        | hex://bitcore/gbits?test#test_g[64f](b256x64f~in,32i)                                                         | bit test<double>(in Block256<double> src, int index)                                                          | 48 83 ec 58 c5 f8 77 33 c0 48 89 44 24 38 48 89 44 24 40 48 89 44 24 48 48 89 44 24 50 44 8b c2 c7 44 24 14 40 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 40 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 44 24 38 c5 fa 6f 44 24 28 c5 fa 7f 44 24 48 48 8b 01 8b 54 24 38 0f b7 d2 48 63 d2 c5 fb 10 04 d0 c5 fb 11 04 24 48 8b 04 24 8b 54 24 3a 0f b7 d2 48 0f a3 d0 0f 92 c0 0f b6 c0 48 83 c4 58 c3
170       | 7ff7c80d5440h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?testbit#testbit_g[8u](8u,32i)                                                             | bit testbit<byte>(byte src, int pos)                                                                          | 0f 1f 44 00 00 0f b6 c1 8b ca d3 e8 83 e0 01 c3
171       | 7ff7c80d5460h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?testbit#testbit_g[8i](8i,32i)                                                             | bit testbit<sbyte>(sbyte src, int pos)                                                                        | 0f 1f 44 00 00 48 0f be c1 0f a3 d0 0f 92 c0 0f b6 c0 c3
172       | 7ff7c80d5490h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?testbit#testbit_g[16u](16u,32i)                                                           | bit testbit<ushort>(ushort src, int pos)                                                                      | 0f 1f 44 00 00 0f b7 c1 8b ca d3 e8 83 e0 01 c3
173       | 7ff7c80d54b0h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?testbit#testbit_g[16i](16i,32i)                                                           | bit testbit<short>(short src, int pos)                                                                        | 0f 1f 44 00 00 48 0f bf c1 0f a3 d0 0f 92 c0 0f b6 c0 c3
174       | 7ff7c80d54e0h   | 15      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?testbit#testbit_g[32u](32u,32i)                                                           | bit testbit<uint>(uint src, int pos)                                                                          | 0f 1f 44 00 00 8b c1 8b ca d3 e8 83 e0 01 c3
175       | 7ff7c80d5500h   | 15      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?testbit#testbit_g[32i](32i,32i)                                                           | bit testbit<int>(int src, int pos)                                                                            | 0f 1f 44 00 00 0f a3 d1 0f 92 c0 0f b6 c0 c3
176       | 7ff7c80d5520h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?testbit#testbit_g[64u](64u,32i)                                                           | bit testbit<ulong>(ulong src, int pos)                                                                        | 0f 1f 44 00 00 48 8b c1 8b ca 48 d3 e8 83 e0 01 c3
177       | 7ff7c80d5550h   | 16      | CTC_RET_SBB         | hex://bitcore/gbits?testbit#testbit_g[64i](64i,32i)                                                           | bit testbit<long>(long src, int pos)                                                                          | 0f 1f 44 00 00 48 0f a3 d1 0f 92 c0 0f b6 c0 c3
178       | 7ff7c80d5980h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?toggle#toggle_g[8u](8u,32i)                                                               | byte toggle<byte>(byte src, int pos)                                                                          | 0f 1f 44 00 00 0f b6 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b6 d0 33 c2 0f b6 c0 0f b6 c0 c3
179       | 7ff7c80d59b0h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?toggle#toggle_g[8i](8i,32i)                                                               | sbyte toggle<sbyte>(sbyte src, int pos)                                                                       | 0f 1f 44 00 00 48 0f be c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f be d0 33 c2 48 0f be c0 48 0f be c0 c3
180       | 7ff7c80d59f0h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?toggle#toggle_g[16u](16u,32i)                                                             | ushort toggle<ushort>(ushort src, int pos)                                                                    | 0f 1f 44 00 00 0f b7 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b7 d0 33 c2 0f b7 c0 0f b7 c0 c3
181       | 7ff7c80d5a20h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?toggle#toggle_g[16i](16i,32i)                                                             | short toggle<short>(short src, int pos)                                                                       | 0f 1f 44 00 00 48 0f bf c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f bf d0 33 c2 48 0f bf c0 48 0f bf c0 c3
182       | 7ff7c80d5a60h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?toggle#toggle_g[32u](32u,32i)                                                             | uint toggle<uint>(uint src, int pos)                                                                          | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 33 c0 c3
183       | 7ff7c80d5a90h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?toggle#toggle_g[32i](32i,32i)                                                             | int toggle<int>(int src, int pos)                                                                             | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 33 c0 c3
184       | 7ff7c80d5ac0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?toggle#toggle_g[64u](64u,32i)                                                             | ulong toggle<ulong>(ulong src, int pos)                                                                       | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 33 c0 c3
