Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
113       | 7ff7c86c46e0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[16i](16i~in,32i)                                                                | ref byte skip8<short>(in short src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
114       | 7ff7c86c4700h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[32u](32u~in,32i)                                                                | ref byte skip8<uint>(in uint src, int count)                                                                  | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
115       | 7ff7c86c4720h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[32i](32i~in,32i)                                                                | ref byte skip8<int>(in int src, int count)                                                                    | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
116       | 7ff7c86c4740h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[64u](64u~in,32i)                                                                | ref byte skip8<ulong>(in ulong src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
117       | 7ff7c86c4760h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[64i](64i~in,32i)                                                                | ref byte skip8<long>(in long src, int count)                                                                  | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
118       | 7ff7c86c4780h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[32f](32f~in,32i)                                                                | ref byte skip8<float>(in float src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
119       | 7ff7c86c4bb0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[64f](64f~in,32i)                                                                | ref byte skip8<double>(in double src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
120       | 7ff7c86c4bd0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[8u](8u~in,32i)                                                                | ref ushort skip16<byte>(in byte src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
121       | 7ff7c86c4bf0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[8i](8i~in,32i)                                                                | ref ushort skip16<sbyte>(in sbyte src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
122       | 7ff7c86c4c10h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[16u](16u~in,32i)                                                              | ref ushort skip16<ushort>(in ushort src, int count)                                                           | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
123       | 7ff7c86c4c30h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[16i](16i~in,32i)                                                              | ref ushort skip16<short>(in short src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
124       | 7ff7c86c4c50h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[32u](32u~in,32i)                                                              | ref ushort skip16<uint>(in uint src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
125       | 7ff7c86c4c70h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[32i](32i~in,32i)                                                              | ref ushort skip16<int>(in int src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
126       | 7ff7c86c4c90h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[64u](64u~in,32i)                                                              | ref ushort skip16<ulong>(in ulong src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
127       | 7ff7c86c4cb0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[64i](64i~in,32i)                                                              | ref ushort skip16<long>(in long src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
128       | 7ff7c86c4cd0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[32f](32f~in,32i)                                                              | ref ushort skip16<float>(in float src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
129       | 7ff7c86c4cf0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip16#skip16_g[64f](64f~in,32i)                                                              | ref ushort skip16<double>(in double src, int count)                                                           | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
130       | 7ff7c86c4d10h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[8u](8u~in,32i)                                                                | ref uint skip32<byte>(in byte src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
131       | 7ff7c86c4d30h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[8i](8i~in,32i)                                                                | ref uint skip32<sbyte>(in sbyte src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
132       | 7ff7c86c4d50h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[16u](16u~in,32i)                                                              | ref uint skip32<ushort>(in ushort src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
133       | 7ff7c86c4d70h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[16i](16i~in,32i)                                                              | ref uint skip32<short>(in short src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
134       | 7ff7c86c4d90h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[32u](32u~in,32i)                                                              | ref uint skip32<uint>(in uint src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
135       | 7ff7c86c4db0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[32i](32i~in,32i)                                                              | ref uint skip32<int>(in int src, int count)                                                                   | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
136       | 7ff7c86c4dd0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[64u](64u~in,32i)                                                              | ref uint skip32<ulong>(in ulong src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
137       | 7ff7c86c4df0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[64i](64i~in,32i)                                                              | ref uint skip32<long>(in long src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
138       | 7ff7c86c4e10h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[32f](32f~in,32i)                                                              | ref uint skip32<float>(in float src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
139       | 7ff7c86c4e30h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip32#skip32_g[64f](64f~in,32i)                                                              | ref uint skip32<double>(in double src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
140       | 7ff7c86c4e50h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[8u](8u~in,32i)                                                                | ref ulong skip64<byte>(in byte src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
141       | 7ff7c86c4e70h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[8i](8i~in,32i)                                                                | ref ulong skip64<sbyte>(in sbyte src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
142       | 7ff7c86c4e90h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[16u](16u~in,32i)                                                              | ref ulong skip64<ushort>(in ushort src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
143       | 7ff7c86c4eb0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[16i](16i~in,32i)                                                              | ref ulong skip64<short>(in short src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
144       | 7ff7c86c4ed0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[32u](32u~in,32i)                                                              | ref ulong skip64<uint>(in uint src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
145       | 7ff7c86c4ef0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[32i](32i~in,32i)                                                              | ref ulong skip64<int>(in int src, int count)                                                                  | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
146       | 7ff7c86c4f10h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[64u](64u~in,32i)                                                              | ref ulong skip64<ulong>(in ulong src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
147       | 7ff7c86c4f30h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[64i](64i~in,32i)                                                              | ref ulong skip64<long>(in long src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
148       | 7ff7c86c4f50h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[32f](32f~in,32i)                                                              | ref ulong skip64<float>(in float src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
149       | 7ff7c86c4f70h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip64#skip64_g[64f](64f~in,32i)                                                              | ref ulong skip64<double>(in double src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
150       | 7ff7c86c4f90h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[8u](8u~in,64i)                                                                  | ref byte skipb<byte>(in byte src, long count)                                                                 | 0f 1f 44 00 00 48 8d 04 11 c3
151       | 7ff7c86c4fb0h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[8i](8i~in,64i)                                                                  | ref sbyte skipb<sbyte>(in sbyte src, long count)                                                              | 0f 1f 44 00 00 48 8d 04 11 c3
152       | 7ff7c86c4fd0h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[16u](16u~in,64i)                                                                | ref ushort skipb<ushort>(in ushort src, long count)                                                           | 0f 1f 44 00 00 48 8d 04 51 c3
153       | 7ff7c86c4ff0h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[16i](16i~in,64i)                                                                | ref short skipb<short>(in short src, long count)                                                              | 0f 1f 44 00 00 48 8d 04 51 c3
154       | 7ff7c86c5010h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[32u](32u~in,64i)                                                                | ref uint skipb<uint>(in uint src, long count)                                                                 | 0f 1f 44 00 00 48 8d 04 91 c3
155       | 7ff7c86c5030h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[32i](32i~in,64i)                                                                | ref int skipb<int>(in int src, long count)                                                                    | 0f 1f 44 00 00 48 8d 04 91 c3
156       | 7ff7c86c5050h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[64u](64u~in,64i)                                                                | ref ulong skipb<ulong>(in ulong src, long count)                                                              | 0f 1f 44 00 00 48 8d 04 d1 c3
157       | 7ff7c86c5070h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[64i](64i~in,64i)                                                                | ref long skipb<long>(in long src, long count)                                                                 | 0f 1f 44 00 00 48 8d 04 d1 c3
158       | 7ff7c86c5090h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[32f](32f~in,64i)                                                                | ref float skipb<float>(in float src, long count)                                                              | 0f 1f 44 00 00 48 8d 04 91 c3
159       | 7ff7c86c50b0h   | 10      | CTC_RET_Zx3         | hex://root/refs?skipb#skipb_g[64f](64f~in,64i)                                                                | ref double skipb<double>(in double src, long count)                                                           | 0f 1f 44 00 00 48 8d 04 d1 c3
160       | 7ff7c86c54e0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[8u](span8u)                                                                       | ref byte head<byte>(Span<byte> src)                                                                           | 0f 1f 44 00 00 48 8b 01 c3
161       | 7ff7c86c5500h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[8i](span8i)                                                                       | ref sbyte head<sbyte>(Span<sbyte> src)                                                                        | 0f 1f 44 00 00 48 8b 01 c3
162       | 7ff7c86c5520h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[16u](span16u)                                                                     | ref ushort head<ushort>(Span<ushort> src)                                                                     | 0f 1f 44 00 00 48 8b 01 c3
163       | 7ff7c86c5540h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[16i](span16i)                                                                     | ref short head<short>(Span<short> src)                                                                        | 0f 1f 44 00 00 48 8b 01 c3
164       | 7ff7c86c5560h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32u](span32u)                                                                     | ref uint head<uint>(Span<uint> src)                                                                           | 0f 1f 44 00 00 48 8b 01 c3
165       | 7ff7c86c5580h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32i](span32i)                                                                     | ref int head<int>(Span<int> src)                                                                              | 0f 1f 44 00 00 48 8b 01 c3
166       | 7ff7c86c55a0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64u](span64u)                                                                     | ref ulong head<ulong>(Span<ulong> src)                                                                        | 0f 1f 44 00 00 48 8b 01 c3
167       | 7ff7c86c55c0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64i](span64i)                                                                     | ref long head<long>(Span<long> src)                                                                           | 0f 1f 44 00 00 48 8b 01 c3
168       | 7ff7c86c55e0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32f](span32f)                                                                     | ref float head<float>(Span<float> src)                                                                        | 0f 1f 44 00 00 48 8b 01 c3
169       | 7ff7c86c5600h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64f](span64f)                                                                     | ref double head<double>(Span<double> src)                                                                     | 0f 1f 44 00 00 48 8b 01 c3
170       | 7ff7c86c5620h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?head#head_g[8u](span8u,32i)                                                                   | ref byte head<byte>(Span<byte> src, int offset)                                                               | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
171       | 7ff7c86c5640h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?head#head_g[8i](span8i,32i)                                                                   | ref sbyte head<sbyte>(Span<sbyte> src, int offset)                                                            | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
172       | 7ff7c86c5660h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[16u](span16u,32i)                                                                 | ref ushort head<ushort>(Span<ushort> src, int offset)                                                         | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
173       | 7ff7c86c5680h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[16i](span16i,32i)                                                                 | ref short head<short>(Span<short> src, int offset)                                                            | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
174       | 7ff7c86c56a0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32u](span32u,32i)                                                                 | ref uint head<uint>(Span<uint> src, int offset)                                                               | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
175       | 7ff7c86c56c0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32i](span32i,32i)                                                                 | ref int head<int>(Span<int> src, int offset)                                                                  | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
176       | 7ff7c86c56e0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64u](span64u,32i)                                                                 | ref ulong head<ulong>(Span<ulong> src, int offset)                                                            | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
177       | 7ff7c86c5700h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64i](span64i,32i)                                                                 | ref long head<long>(Span<long> src, int offset)                                                               | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
178       | 7ff7c86c5720h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32f](span32f,32i)                                                                 | ref float head<float>(Span<float> src, int offset)                                                            | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
179       | 7ff7c86c5740h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64f](span64f,32i)                                                                 | ref double head<double>(Span<double> src, int offset)                                                         | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
180       | 7ff7c86c5760h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[8u](uspan8u)                                                                      | ref byte head<byte>(ReadOnlySpan<byte> src)                                                                   | 0f 1f 44 00 00 48 8b 01 c3
181       | 7ff7c86c5780h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[8i](uspan8i)                                                                      | ref sbyte head<sbyte>(ReadOnlySpan<sbyte> src)                                                                | 0f 1f 44 00 00 48 8b 01 c3
182       | 7ff7c86c57a0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[16u](uspan16u)                                                                    | ref ushort head<ushort>(ReadOnlySpan<ushort> src)                                                             | 0f 1f 44 00 00 48 8b 01 c3
183       | 7ff7c86c57c0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[16i](uspan16i)                                                                    | ref short head<short>(ReadOnlySpan<short> src)                                                                | 0f 1f 44 00 00 48 8b 01 c3
184       | 7ff7c86c57e0h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32u](uspan32u)                                                                    | ref uint head<uint>(ReadOnlySpan<uint> src)                                                                   | 0f 1f 44 00 00 48 8b 01 c3
185       | 7ff7c86c5800h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32i](uspan32i)                                                                    | ref int head<int>(ReadOnlySpan<int> src)                                                                      | 0f 1f 44 00 00 48 8b 01 c3
186       | 7ff7c86c5820h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64u](uspan64u)                                                                    | ref ulong head<ulong>(ReadOnlySpan<ulong> src)                                                                | 0f 1f 44 00 00 48 8b 01 c3
187       | 7ff7c86c5840h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64i](uspan64i)                                                                    | ref long head<long>(ReadOnlySpan<long> src)                                                                   | 0f 1f 44 00 00 48 8b 01 c3
188       | 7ff7c86c5860h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[32f](uspan32f)                                                                    | ref float head<float>(ReadOnlySpan<float> src)                                                                | 0f 1f 44 00 00 48 8b 01 c3
189       | 7ff7c86c5880h   | 9       | CTC_RET_Zx3         | hex://root/refs?head#head_g[64f](uspan64f)                                                                    | ref double head<double>(ReadOnlySpan<double> src)                                                             | 0f 1f 44 00 00 48 8b 01 c3
190       | 7ff7c86c5cb0h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?head#head_g[8u](uspan8u,32i)                                                                  | ref byte head<byte>(ReadOnlySpan<byte> src, int offset)                                                       | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
191       | 7ff7c86c5cd0h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?head#head_g[8i](uspan8i,32i)                                                                  | ref sbyte head<sbyte>(ReadOnlySpan<sbyte> src, int offset)                                                    | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
192       | 7ff7c86c5cf0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[16u](uspan16u,32i)                                                                | ref ushort head<ushort>(ReadOnlySpan<ushort> src, int offset)                                                 | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
193       | 7ff7c86c5d10h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[16i](uspan16i,32i)                                                                | ref short head<short>(ReadOnlySpan<short> src, int offset)                                                    | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
194       | 7ff7c86c5d30h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32u](uspan32u,32i)                                                                | ref uint head<uint>(ReadOnlySpan<uint> src, int offset)                                                       | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
195       | 7ff7c86c5d50h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32i](uspan32i,32i)                                                                | ref int head<int>(ReadOnlySpan<int> src, int offset)                                                          | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
196       | 7ff7c86c5d70h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64u](uspan64u,32i)                                                                | ref ulong head<ulong>(ReadOnlySpan<ulong> src, int offset)                                                    | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
197       | 7ff7c86c5d90h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64i](uspan64i,32i)                                                                | ref long head<long>(ReadOnlySpan<long> src, int offset)                                                       | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
198       | 7ff7c86c5db0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[32f](uspan32f,32i)                                                                | ref float head<float>(ReadOnlySpan<float> src, int offset)                                                    | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
199       | 7ff7c86c5dd0h   | 16      | CTC_RET_SBB         | hex://root/refs?head#head_g[64f](uspan64f,32i)                                                                | ref double head<double>(ReadOnlySpan<double> src, int offset)                                                 | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
200       | 7ff7c86c5df0h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?skip#skip_g[8u](span8u,32i)                                                                   | ref byte skip<byte>(Span<byte> src, int count)                                                                | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
201       | 7ff7c86c5e10h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?skip#skip_g[8i](span8i,32i)                                                                   | ref sbyte skip<sbyte>(Span<sbyte> src, int count)                                                             | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
202       | 7ff7c86c5e30h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[16u](span16u,32i)                                                                 | ref ushort skip<ushort>(Span<ushort> src, int count)                                                          | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
203       | 7ff7c86c5e50h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[16i](span16i,32i)                                                                 | ref short skip<short>(Span<short> src, int count)                                                             | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
204       | 7ff7c86c5e70h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32u](span32u,32i)                                                                 | ref uint skip<uint>(Span<uint> src, int count)                                                                | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
205       | 7ff7c86c5e90h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32i](span32i,32i)                                                                 | ref int skip<int>(Span<int> src, int count)                                                                   | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
206       | 7ff7c86c5eb0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64u](span64u,32i)                                                                 | ref ulong skip<ulong>(Span<ulong> src, int count)                                                             | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
207       | 7ff7c86c5ed0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64i](span64i,32i)                                                                 | ref long skip<long>(Span<long> src, int count)                                                                | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
208       | 7ff7c86c5ef0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32f](span32f,32i)                                                                 | ref float skip<float>(Span<float> src, int count)                                                             | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
209       | 7ff7c86c5f10h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64f](span64f,32i)                                                                 | ref double skip<double>(Span<double> src, int count)                                                          | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
210       | 7ff7c86c5f30h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?skip#skip_g[8u](uspan8u,32i)                                                                  | ref byte skip<byte>(ReadOnlySpan<byte> src, int count)                                                        | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
211       | 7ff7c86c5f50h   | 15      | CTC_RET_ZED_SBB     | hex://root/refs?skip#skip_g[8i](uspan8i,32i)                                                                  | ref sbyte skip<sbyte>(ReadOnlySpan<sbyte> src, int count)                                                     | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 03 c2 c3
212       | 7ff7c86c5f70h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[16u](uspan16u,32i)                                                                | ref ushort skip<ushort>(ReadOnlySpan<ushort> src, int count)                                                  | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
213       | 7ff7c86c5f90h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[16i](uspan16i,32i)                                                                | ref short skip<short>(ReadOnlySpan<short> src, int count)                                                     | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 50 c3
214       | 7ff7c86c5fb0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32u](uspan32u,32i)                                                                | ref uint skip<uint>(ReadOnlySpan<uint> src, int count)                                                        | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
215       | 7ff7c86c5fd0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32i](uspan32i,32i)                                                                | ref int skip<int>(ReadOnlySpan<int> src, int count)                                                           | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
216       | 7ff7c86c5ff0h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64u](uspan64u,32i)                                                                | ref ulong skip<ulong>(ReadOnlySpan<ulong> src, int count)                                                     | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
217       | 7ff7c86c6010h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64i](uspan64i,32i)                                                                | ref long skip<long>(ReadOnlySpan<long> src, int count)                                                        | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
218       | 7ff7c86c6030h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[32f](uspan32f,32i)                                                                | ref float skip<float>(ReadOnlySpan<float> src, int count)                                                     | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 90 c3
219       | 7ff7c86c6050h   | 16      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[64f](uspan64f,32i)                                                                | ref double skip<double>(ReadOnlySpan<double> src, int count)                                                  | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8d 04 d0 c3
220       | 7ff7c86c6070h   | 0       | CTC_Zx7             | hex://root/refs?head#head_g[8u]()                                                                             | ref byte head<byte>(Byte[] src)                                                                               |  
221       | 7ff7c86c60a0h   | 0       | CTC_Zx7             | hex://root/refs?head#head_g[8i]()                                                                             | ref sbyte head<sbyte>(SByte[] src)                                                                            |  
222       | 7ff7c86c60d0h   | 0       | CTC_Zx7             | hex://root/refs?head#head_g[16u]()                                                                            | ref ushort head<ushort>(UInt16[] src)                                                                         |  
223       | 7ff7c86c6100h   | 0       | CTC_Zx7             | hex://root/refs?head#head_g[16i]()                                                                            | ref short head<short>(Int16[] src)                                                                            |  
224       | 7ff7c86c6130h   | 0       | CTC_Zx7             | hex://root/refs?head#head_g[32u]()                                                                            | ref uint head<uint>(UInt32[] src)                                                                             |  
